Mixture,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,Inh_L2-4_PVALB_WFDC2,Exc_L2-3_LINC00507_FREM3,Inh_L1-2_VIP_LBH,Exc_L5-6_THEMIS_C1QL3,Exc_L3-5_RORB_ESR1,OPC_L1-6_PDGFRA,Inh_L1-4_LAMP5_LCP2,Exc_L2_LAMP5_LTK,Oligo_L1-6_OPALIN,Inh_L2-5_VIP_TYR,Exc_L4-5_RORB_DAPK2,Inh_L1-2_LAMP5_DBP,no_class,Inh_L1-2_PAX6_CDH12,Inh_L1-3_SST_CALB1,Inh_L1-3_VIP_CHRM2,Exc_L5-6_THEMIS_FGF10,Inh_L2-4_VIP_CBLN1,Inh_L1-2_SST_BAGE2,Inh_L3-5_SST_ADGRG6,Astro_L1-6_FGFR3_SLC14A1,Inh_L1-2_VIP_PCDH20,Exc_L5-6_FEZF2_ABO,Inh_L4-6_SST_B3GAT2,Exc_L3-5_RORB_FILIP1L,Exc_L3-5_RORB_COL22A1,Exc_L4-6_RORB_C1R,Inh_L4-6_PVALB_SULF1,Exc_L5-6_FEZF2_EFTUD1P1,Exc_L3-5_RORB_TWIST2,Exc_L2-4_LINC00507_GLP2R,Exc_L4-6_FEZF2_IL26,Inh_L1-2_GAD1_MC4R,Exc_L5-6_RORB_TTC12,Exc_L5-6_THEMIS_CRABP1,Inh_L2-6_LAMP5_CA1,Exc_L3-4_RORB_CARM1P1,Inh_L3-6_VIP_HS3ST3A1,Inh_L2-5_PVALB_SCUBE3,Inh_L5-6_SST_NPM1P10,Inh_L1_SST_NMBR,Inh_L2-5_VIP_SERPINF1,Inh_L2-4_VIP_SPAG17,Inh_L5-6_SST_KLHDC8A,Inh_L5-6_SST_MIR548F2,Inh_L2-6_VIP_QPCT,Inh_L1_SST_CHRNA4,Inh_L1-3_PAX6_SYT6,Inh_L1-3_VIP_CCDC184,Inh_L2-3_VIP_CASC6,Inh_L1-4_VIP_CHRNA6,Micro_L1-3_TYROBP,Exc_L5-6_SLC17A7_IL15,Exc_L5-6_THEMIS_DCSTAMP,Inh_L4-5_SST_STK32A,Inh_L1-3_VIP_ADAMTSL1,Exc_L6_FEZF2_OR2T8,Inh_L4-5_PVALB_MEPE,Inh_L5-6_SST_TH,Astro_L1-2_FGFR3_GFAP,Inh_L3-6_SST_HPGD,Inh_L1-3_VIP_GGH,Inh_L2-4_SST_FRZB,Inh_L1-2_VIP_TSPAN12,Exc_L6_FEZF2_SCUBE1,Inh_L5-6_GAD1_GLP1R,Inh_L4-6_SST_GXYLT2,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L1-4_VIP_OPRM1,Inh_L5-6_PVALB_LGR5,Inh_L3-6_SST_NPY,Exc_L4-5_FEZF2_SCN4B,Inh_L1-4_VIP_PENK,P-value,Correlation,RMSE
15496_349,0,0.0574168872385086,0,0.178289878385441,0.0138577082148219,0.0835543683191021,0,0,0.00593669138044996,0.0706584615277092,0,0.0134814651827901,0,0.0021652133852684,0.0336490314723099,0,0,0.0105831518361464,0.0479855157252724,0.0117148069104716,0,0.00895424709214901,0.00881404399824909,0,0.011453449845409,0,0,0.023502703854415,0.0635973346414277,0.0139269065951217,0.0101001220786094,0,0,0.0329918252992194,0,0.00904754106676588,0.00617702081714337,0,0.000584973166023394,0.00806669867391492,0.00229876554428285,0.0168169131466192,0,0.00306522281846215,0,0.0237671985462729,0.0118877184079225,0.00371076145640346,0.0133177409496189,0,0.027674811245736,0,0.00276455174984652,0,0,0.00216601178611587,0,0.0355151804694254,0.0383086221973298,0,0.00871089805021942,0.000466585188172679,0.0171849789789928,0,0,0.00978857906665519,0,0.00491505738361976,0.0112718506344314,0.0270494904293215,0,0.009477822582348,0,0.00333119266146396,0,0,0.727279280997214,0.810878413265327
15496_350,0,0.0950972895018402,0.0176668843104551,0.121397494627875,0,0.0641347447564424,0,0.00684271637849308,0.00875276636031871,0.0269015590092524,0,0.00683557792116851,0,0.00129108996139317,0,0.00659403454211925,0,0.0223251660075742,0.0695536831365875,0.0094080986515551,0,0.0108484202296092,0.0319950860924415,0.00770049169344691,0.00893219972534469,0.00441069175257867,0,0.0118620261128598,0.065160051663386,0,0.0190001428137468,0,0.00156334785393738,0.0114716557651062,0,0.0109070414714726,0,0,0.0249007370109308,0.0102259317700449,0.000112413952442687,0.00367865976736474,0,0.010741625785021,0.00744963746235912,0.0267207811855385,0.00964809433536837,0,0.00628248035157769,0.0123104168768731,0.0162643749890844,0.00844464225428529,0.00949210296188493,0.004236775664066,0,0.0149071971932567,0,0.0306344501865915,0.0380150307759055,0.00216985054160828,0.0155409861029822,0.00482752944911439,0.0427036071495336,0,0.000992964073195437,0.00928233903697013,0.0111929242652228,0.0103086585217042,0.00892026972144666,0.0146469312248298,0,0.000197096607687215,0.00449923044410587,0,0,0,0.817163057283693,0.771348173445095
15496_351,0,0.0761123067198606,0,0.217344948304308,0.00467452177133745,0.0660991122148567,0,0,0.00445772072818784,0.0294935886664131,0,0.00998479262494291,0,0.00698591943499777,0.00910424452319197,0,0,0.0235403003589761,0.058620350020601,0.00353912804414239,0,0.000912728587582378,0.0127747040143173,0.0157257067295418,0.0226507151490858,0,0,0.0101384687264286,0.0518818435648658,0.00742686144831947,0.0164492217152765,0,0,0.0199277490719437,0,0,0,0.00356345229078963,0.0229600155799502,0.0131463397513708,0.00291224823873719,0.00156610474165519,0,0.00725116387914202,0,0.0266310293332113,0.00203110846046125,0.000871201331686721,0.00266281424379229,0.0113518699641975,0.0162979762279758,0,0.00372875272201819,0.00195276068196503,0,0.00241051851038891,0,0.032408051983278,0.0381781132142919,0.0146231402619904,0.0107049759177913,0,0.033588261176796,0,0,0.00803614049067927,0.0130865078707322,0.010045016114838,0.00753006680089811,0.0142047313991891,0,0.00317825194389534,0.00200520810680435,0.0252292463422965,0,0,0.801507254871407,0.779510671178676
15496_364,0,0.0514531808678818,0,0.125970015694395,0.00482144926409382,0.14235164706734,0,0,0.00916947259458187,0.0226752468521745,0,0,0,0.010877959398626,0.00837634192539495,0.0131140030914665,0,0.0193842612374838,0.0687355605764614,0.00967311525780531,0,0.00671508928665154,0.012233466595742,0.00392494130427764,0,0,0,0.0154070403173868,0.0703182364095541,0.0167767813421599,0.0144134039733498,0,0.0159846845812263,0.0240641161814755,0,0,0.00643926493162533,0.00401808136316498,0.0172741940885215,0.0159382667608523,0,0.000936853383594121,0,0.0136010869803773,0.00528112760978607,0.028432486067659,0.0128972395587936,0,0.0082259534337434,0.00237463704707256,0.0216113678019452,0,0.00655513244043107,0,0,0.00464308380545341,0,0.0246860832725209,0.0461340885464517,0,0.0116494631334256,0,0.0276041608891511,0,0.00175889290409682,0.0158635531050532,0.0194184543022136,0.00978299514755247,0.0109536634009949,0.0145308251100635,0,0.00156763729603547,0.00086324235396396,0.000518151445928692,0,0,0.825304345749698,0.767616002209455
15496_366,0,0.0692359487453223,0,0.155953206988458,0.00248329689562265,0.0857350837379545,0,0,0.0216452802092982,0.0158317281732659,0,0.0109300439565142,0,0.0043452510380835,0.00446201879988135,0.00526673002899452,0,0.0249326957738251,0.0681948463506747,0.006832647704767,0,0.0123171710628697,0.00698768642367731,0.00253079342361266,0.0298603726077113,0,0,0.0122712145110944,0.0709405885311934,0.00849285479016005,0.0104055036643661,0,0.00135404526931249,0.0244002155402617,0,0.00282180697022987,0.00360615232913322,0,0.0147001063927052,0.0136076198339141,0.00336244424033067,0,0,0.0165032334764112,0.00232982972208401,0.0272987702065509,0.00961362639103959,0,0.00875055833553512,0.00974948816421065,0.0265426920373124,0,0.00701785932003148,0,0,0,0,0.032272957609292,0.0404943092349812,0.00369746831748436,0.01070673447011,0,0.0234778941587516,0,0.00110041194638788,0.009273752642194,0.0148090354651971,0.00722681309291843,0.0131422272777582,0.0157065575957935,0.00210311401225839,0.00455358807195123,0.00015232187598739,0.0199694025825256,0,0,0.796993280299423,0.779912715602424
15496_469,0,0.0664812279875964,0,0.233189239416693,0.00757065248974137,0.0678605877918865,0,0,0.0139905461613043,0.0401291676463563,0,0.0120602078238347,0,0.0037184361170746,0.0135066690124577,0.00967977654797498,0,0.0117495267021882,0.0540421380588011,0.00955023664100282,0,0,0.0118644314802955,0.00280083939951149,0.00275435522727633,0.00189421920248176,0.00109560860747832,0.0114672994420854,0.0677629619891715,0.00461534150930528,0.0242938111098546,0,0,0.0347965903671952,0,0,0,0.00114181303335117,0,0.0132225452626549,0,0.0076666798516477,0,0.0115928972344077,0,0.0156144221737456,0.00973491187893618,0.00237881413718534,0.000838794605010621,0,0.0216994038494119,0,0.00390703318147734,0.00170126866415622,0,0,0,0.0180582379241991,0.0407501618632555,0.0110325446398147,0.00539649746383919,0,0.030581930452556,0.00136150488869773,0.00379041594949626,0.0132663908379845,0.0173102449709919,0.00487561445727605,0.00278871415900302,0.016239797593905,0.00565738830903862,0.00796220066556125,0.00217264967669093,0.022383251544138,0,0,0.812210749613044,0.778292156779921
15697_20,0,0.0508559431179471,0.000512009347362813,0.175496951466388,0.0121029248314356,0.131320128688399,0,0,0,0.0657116048571686,0,0.00501806864816005,0,0.00371104895769781,0.0338038346923029,0,0,0.00998829893094769,0.0559717887077313,0.0125056105191167,0,0.00700739402278255,0.00319259812115873,0,0.00991373678855284,0,0,0.016593927950332,0.0576237141315752,0.0120017970365905,0.00798521877285051,0,0.00136472232882308,0.0258997892035159,0,0.019651397093714,0,0,0,0.0231347648437566,0.00576190564593827,0.0121087005453762,0,0.00939285866086549,0,0.0213968077056335,0.00070570929237546,0,0.0113472704912119,0,0.0284134828902473,0,0.00516014823344264,0,0,0.00145776441075564,0,0.0276565023078123,0.0356196270608717,0.000186174293757737,0.0175856778733095,0,0.0105163408542227,0,0.00304282240972183,0.0101048872184171,0.00414018667790371,0.00782936806504812,0.0167941075187458,0.0194151809381686,0.000234771049292604,0.00484055322028428,0,0.00468433953019138,0.000237540048096326,0,0.752504205264383,0.800525664594309
15697_21,0,0.0719378398565891,0.0140142701778278,0.124720834207737,0.000879549046810189,0.0956192781836128,0,0,0.0150622154481286,0.0361143068778032,0,0.000365453418694836,0,0.0114212827803641,0,0.0146206191339331,0,0.0177801019449585,0.0678885976622575,0.0110659277542682,0,0.00268845339873818,0.0162939207370068,0.00598590332817668,0.0113935732095369,0,0,0.00837402556641925,0.0624148568193205,0.00117863589365045,0.00885420017385659,0,0.0115618465072593,0.0199638030124253,0,0.0120643621771104,0,0,0.0235376063672973,0.0193316620305072,4.87262557162024e-05,0,0,0.00980350173855751,0.0105082447037122,0.0272441711939274,0.00957681022237665,0,0.00396318831982262,0.00697365850816591,0.0160221666991482,0,0.0105986123574749,0.00157634811222201,0,0.00411975596569998,0,0.025924626861045,0.040496701778608,0,0.012786428223947,0.000662809587172886,0.0393692753248081,0.00436657113310707,0,0.025712345220022,0.00781894071571586,0.0121432359989269,0.0154890271552722,0.00773851425056953,0.000795158553499518,0.000832097432922693,0.0202959579732703,0,0,0,0.856596193194419,0.740326664923002
15697_22,0,0.0713981759492036,0,0.171062601461132,0.00148009472607025,0.0909919984397665,0,0,0.0148540539935418,0.0137254972923533,0,0.00617852225534816,0,0.00448960580420331,0,0.0026597830987751,0,0.0256598636161158,0.0626383659763214,0.00443822268452509,0,0.00559792912285269,0.00728743026192554,0.00765645286014802,0.0349241809757103,0,0,0.0143501731531819,0.0683938854538806,0.00753957227247669,0.0226109655187229,0,0.00617589512964039,0.0320029395898668,0,0.00118718451861594,0,0.000451056024613823,0.0147906168562105,0.00951353411091862,0.00263842974528386,0.00461782388201723,0,0.0152595326657507,0,0.024784347232193,0.00378816858910526,0,0.00618219733243783,0.0100049176020769,0.02625247860033,0,0.00696130468413795,0,0,0.00587313409513106,0,0.0261483870749678,0.0408666645902243,0.00428230255438266,0.0100659410756707,0,0.0223029376286309,0,0.000273828412450819,0.011005400691377,0.0163070240032178,0.0124515509241951,0.00879127871408521,0.0163083294002371,0,0.00502282655566964,0.000323007762115178,0.0174295850381907,0,0,0.818805176811653,0.772562067665401
15697_45,0,0.0489279907958959,0.00442954552566831,0.175100384077437,0.0153188009465776,0.131324109148601,0,0,0,0.0588606432435546,0,0.00518111231842482,0,0.00507836477443456,0.0315167999848502,0,0,0.00750948720455951,0.062362293317568,0.0132143893639494,0,0.00563327321978687,0.00327159579604466,0,0.0146593514793965,0,0,0.0102406399629713,0.0621257980490008,0.0120275639143228,0.0225519844145922,0,0,0.0246966084108065,0,0.0140273325702063,0,0,0.00269239587846033,0.0187780892465475,0.00377268145953924,0.00959495387523963,0,0.00444885208253388,0,0.0243997368877445,0.00389338643449212,0,0.0126120646180063,0,0.024180480109967,0.00154306506028398,0.00679616217584946,0,0,0.00477951813049106,0,0.0236395237711334,0.0356691709629565,0,0.0167899166914765,0,0.0136575493901988,0,0.00114826099550379,0.0126568327705337,0.0059503186078818,0.0059635836091907,0.00983560389979227,0.0196523411958922,0,0.00465057112662007,0,0.00311877121916969,0.00171810128184614,0,0.648996056758222,0.837591294747457
15697_46,0,0.0778219503908639,0.00649862101721469,0.143028499626776,0.00329899181691638,0.0496049877775252,0,0.00160837139254602,0.00366175663876731,0.0126045885614166,0,0.000402119488906425,0,0.00956739358156614,0,0.00458544133598629,0,0.0225207372558846,0.0558949015620469,0.00413150312272594,0,0.00647460025441786,0.0101186684945757,0.0121149550469838,0.0235221510958878,0.000904808938078362,0,0.0174191066930456,0.0694350192506269,0.0032256057118493,0.0334393341307389,0,0,0.0457939641585287,0,0.00861376618928463,0.0014085177167157,0,0.0051234778183161,0.0107287889114724,0.00580995154790635,0.00455497966979873,0,0.0115534864116571,0,0.0247744079544919,0.00496948977570216,0.00453303053014715,0.00712988231484119,0.0109763633578536,0.021446932079389,0,0.00627890462382549,0.000905890372140936,0,0,0,0.0234452710925774,0.0340628418110044,0.0189416101902488,0.00884175524280367,0,0.0280476418060529,0.0074254893648143,0,0.00825893275541255,0.0229151457992952,0.0120717354602954,0.022251136254443,0.0110659204426824,0.000801185901984635,0.00820359265669477,0.00690861193146848,0.0402731826728046,0,0,0.840482242932331,0.763764536490897
15697_75,0,0.0795085305807866,0,0.208569295085694,0.00331640491537445,0.0675850408026301,0,0.00145291514446394,0.0165619388388658,0.0196889525201233,0,0.000511520932281571,0.00515734545761487,0.00646493712886951,0,0.00278758492658209,0,0.0253197111290771,0.0632833537369315,0.00576188625257227,0,0,0.0156224828750699,0.00935249332417619,0.022042076847725,0,0,0.00688173632011916,0.0603631637532533,0.006363886568514,0.0164508355511922,0,0,0.0167534468634886,0,0.00491121908490265,0,0,0.0366175265898275,0.0145925010061781,0.000865067511582728,0.0137732315530841,0,0.0122435757787136,0,0.0206603323210516,0.00571273767830935,0,0.00812079672581645,0.0109058954216996,0.0142802785921718,0.00250774110231317,0.00295186546304621,0.00108107661640479,0,0,0,0.0231317903909337,0.0351850329662148,0.0112364242728757,0.00832577314509675,0,0.0295665309834494,0,0,0.0105972215347598,0.010818736023344,0.00459137919913382,0.0103546096594967,0.0116129736296027,0,0.00585906842306937,0.000875176285739277,0.028821898485777,0,0,0.776901694131913,0.790766004584455
15697_92,0,0.0835020012882266,0.00271558398377563,0.182898452423713,0,0.0634918471778927,0,0,0.0110535236308345,0.00466507368432839,0,0.0078178519963681,0,0.00750555023429466,0,0.00333383425991666,0,0.030998875098998,0.06169899956328,0.0142157586674505,0,0,0.00670920907222354,0.0111725550258121,0.0284473759631444,0,0,0.0102254131470062,0.0536554340939501,0.00803933248750845,0.0109032609715614,0,0.00153347567506208,0.0274424087567137,0,0.01204748212719,0,0,0.0446878706599432,0.00273583158096027,0,0.00714590545220124,0,0.0142810470905271,0.00517870277683425,0.0319923197969676,0,0,0.011122331692684,0.0177957818615806,0.0194553608657868,0.00276234812058649,0.00763588499127514,0,0,0.00804063551028327,0,0.0238866361459603,0.0398640842664599,0,0.0130246968056294,0,0.0304470436976355,0,0,0.00898891458750096,0.00287241480280248,0.00972110394148292,0.00920859053972729,0.0155428497076015,0,0.0100022790873575,0,0.019534066688961,0,0,0.77533571751094,0.787050860745499
15697_93,0,0.0655213195249906,0,0.219702961294308,0.00113445213166768,0.0504362851330252,0,0.00197917267588645,0.0150230639576306,0.00428692893625672,0,0.0068062475570175,0.00413008826742102,0.00778409793394246,0.00801795834222873,0,0,0.0223760179596857,0.0658850119009898,0.00786248914223672,0,0.00254549724349404,0.0148083567439402,0.0107055378526964,0.00957977034135788,0.00096953529624893,0,0.0141316611061135,0.0736818988398499,0.00637855849252306,0.016577520853285,0,0,0.0228634043923963,0,0,0,0,0.0281683447451072,0.0124880852803717,0.0027658832970726,0.00780698585438747,0,0.0122456301270824,0,0.0213510063119249,0,0.000900385791067833,0.0070924132502971,0.0155578055512688,0.0190748344199085,0,0.00466158475629541,0.00129518237637448,0,0.00733248205205275,0,0.0211208512535342,0.0357706821067059,0.014072251293864,0.00609090121365951,0,0.033685426574715,0.00266980092184398,0,0.00184660169184999,0.0146515233329837,0.00832776497062746,0.00879245383741068,0.016579245807351,0,0.00792074120384906,0.00135924875205535,0.0331840473071469,0,0,0.807740221934891,0.779256462213943
15697_95,0,0.0522935930455809,0,0.161248439530729,0.0197254258448057,0.0902712686890251,0,0,0.00401185205977744,0.0710037742693796,0,0.00982502826046119,0,0.000808910118329984,0.0315503697676567,0,0,0.00666897504788094,0.0612235638510287,0.00951126082288575,0,0.00171737643820296,0.00369853663967789,0,0.0189492394230411,0,0,0.0143054586776983,0.0678769152775009,0.0177172022254675,0.0169413292768919,0,0,0.0276407704434058,0,0.00779037712088817,0,0,0.000866391016068936,0.0186695643269266,0.000376035552113553,0.0121086946593432,0,0.00983005067107044,0,0.032389054085394,0.0188866229181684,0.00183366297169325,0.0145947710954051,0,0.0320944807985604,0,0.00366207096889329,0,0,0.00646995943185162,0,0.0275150970258586,0.0374928078068294,0,0.01126209776375,0,0.0214725244898022,0,0,0.00813665127050187,0.00202035331594053,0.00509109268203471,0.0119174553543308,0.0201948024879024,0.00625926559091356,0,0,0.00207682688633202,0,0,0.687617136209426,0.824802081968508
15697_96,0,0.0910215529501548,0,0.151771650238007,0.00296057776208208,0.0949681488538712,0,0,0.0115849053696638,0.0124997761863419,0,0.00369001976035281,0,0.00588199658483769,0.0202438791076318,0.0116652496479444,0,0.0163418196219748,0.0642790517068476,0.0109695821037291,0,0.0151167821170725,0.00485569761292379,0.00541581586006997,0.0336636605078669,0,0,0.011400272982822,0.0646683822775709,0.00947563746059655,0.0105219991095837,0,0.0029397251932465,0.0173254216657489,0,0.0103491961798899,0,0,0.0198082076913006,0.0098464249752604,0,0.00170852338833197,0,0.0140741670265963,0.00961174374827061,0.0311669908601949,0.00799499770972564,0,0.00843868621607296,0.00308044544529773,0.0258948216225273,0.00370422120070294,0.00305501767083593,0,0,0.00395512868720073,0,0.027078296981878,0.0389475641789235,0,0.0149669060080604,0,0.0229940682957372,0,0,0.0166694215429732,0.00744978361574166,0.010671360883917,0.0104599260105786,0.0106762238055129,0,0.00546531515191417,0,0.00867095642161442,0,0,0.74247416150525,0.800476201937795
15697_441,0,0.0780847754409025,0.00389524346135029,0.128187295450399,0.00243581907984853,0.134541857366899,0,0,0.0106937589500107,0.0242067792279581,0,0,0,0.00646890394584289,0,0.0159464455857554,0,0.019540461170789,0.0539958343935207,0.0125987018464892,0,0.00943199410316184,0.00760869699461316,0.00900439258614759,0.0146879492907727,0,0,0.00835325404375155,0.0623225670574549,0.0123071852269392,0.00919912089667103,0,0.0187344440583365,0.0289926273189136,0,0.00111806426259657,0.00191382797122275,0,0.00947352249975393,0.0155297112249892,0.00280033860993483,0.0097751545468564,0,0.0124011058514771,0.00880784314164127,0.0260493021997108,0.00423305987811629,0.000444672396874055,0.0080920016409223,0.00575254200705349,0.0220570777538791,0,0.00837770144067778,0,0,1.44809185195593e-05,0,0.0308500472092464,0.0429758521800704,0,0.0143238664351448,0,0.0240938657806937,0,0,0.0197984547068124,0.0143226984926441,0.0102672578632466,0.0107917872319788,0.0100333556269844,0,0.00478464301243836,0.000267712052204976,0.00941194556778208,0,0,0.808171322418993,0.770219232430182
15697_442,0,0.0441671864788977,0,0.142428328962013,0.00317902662998835,0.0559150686398507,0,0.00189897095034776,6.61924831291708e-05,0,0.000472695471906745,0.00913731631273488,0.00484862645860727,0.00404085900574455,0,0.00712364481388737,0.00229454099884622,0.0210113626724959,0.0415626477464156,0.00818481686553088,0,0.00409915262440595,0.00456074607812876,0.00482960156354626,0.0362463098150456,0.00817445509027576,0,0.0210723705959652,0.07327360639115,0.00730465121949417,0.0181832321602533,0,0,0.0655116066054596,0,0.0131542261199606,0.0107818168295972,0.00730623015462455,0.0233456464808008,0.00942954304656227,0.00116008396671171,0,0,0.00802000206586077,0,0.0225452590034478,0.0121632512039842,0.00893357483394779,0.00452916331147474,0,0.0230609506924859,0,0.00783802609511295,0.00144772081327696,0,0,0,0.0222153116946708,0.0381820265403011,0.0150801964974028,0.00587736252874309,0,0.0212013114370496,0,0,0.0116423583300286,0.0191161593146729,0.0129050900958146,0.0147966376535544,0.011425285284175,0.00932933860926872,0.0077215893593981,0.00597988086817036,0.0612249405347809,0,0,0.849738628012611,0.764127149507481
15697_483,0,0.0718399543591053,0.00923768020431889,0.122302079184868,0.00202466664086611,0.0818503487768979,0.00407871759436059,0.001961866117924,0.0114177450281127,0.0278188627699197,0,0.00290877901013908,0,0.00664684294910821,0.00128553809570792,0.00771291085769771,0,0.0111554073455633,0.0650754327311734,0.0164585098570281,0,0.0135764301234091,0.0196618052228449,0.00388927696976433,0.0226857770512379,0,0,0.0155646113436869,0.0647617288455166,0,0.0115996068634912,0,0,0.0119766223777584,0,0.0186617367769094,0,0,0.0195756725445745,0.0107842350021518,0,0.0107172056839572,0,0.0107569210249957,0.00935836952004113,0.0298130632041581,0.00504952212038001,0,0.0125870465956138,0.0153647450395919,0.0245609242283079,0.0018039286882706,0.00894845067341358,0.00115958158592063,0,0.00752291003567746,0,0.0287323479104437,0.0417101589839319,0,0.0119568972047833,9.50690439260856e-05,0.0494814420727232,0,0,0.0210777055289727,0.0127224583342287,0.0120819019812922,0.00317954015460208,0.0137470795160652,0.000426439234183228,0,0.0045457364060359,0.00608771058434804,0,0,0.821173828301744,0.764018509704429
15697_484,0,0.0437574202891266,0.0028083855252248,0.128047845918763,0.00190958704027601,0.151722522153783,0,0,0.0173622685553326,0.0145091863414659,0,0,0,0.00557564116587818,0.00494744048379774,0.0168075643982701,0,0.0168819672977254,0.0627241096972874,0.014210766768697,0,0.00935671587012788,0.00930591832755547,0,0.0181768681368529,0,0,0.0133253830773448,0.0613757669304633,0.00244012403634723,0.0232603512103936,0,0.00644436014651034,0.0258055641869027,0,0.00639289620924143,0,0,0.010256240497314,0.0215539346823181,0.00163661446241053,0.00939823118618789,0,0.0109825754961054,0.0108760932866595,0.032891013131847,0.00684058718171447,0,0.00498347428407272,0.00468826036859727,0.0252816933072896,0.00437283114802029,0.00639780885303824,0,0,0.00431429772064092,0,0.0257807772928357,0.0448715593020759,0,0.0174503245851276,0,0.0195446044954947,0,0.00099605455255822,0.0210878035603932,0.017480490681165,0.0069401751549739,0.00718880844142794,0.0115822233488243,0.000573497303882556,0.00431755559095675,0,0.0105638163167012,0,0,0.791081554661189,0.778401436238282
15697_485,0,0.0485140972887141,0.0201951487897033,0.150765926367249,0.00320556303052382,0.0618956634770182,0,0.00179628589117197,0.00539442856410936,0.00117580365745391,0.000299475969515608,0.00623369968745441,0.00808248410687841,0.00789233744977238,0,0.0002066951819949,6.10729501644276e-05,0.0151934257383997,0.0457262003686742,0.00450148733551384,0,0,0.00437916685238304,0.00427057579739142,0.042986516249266,0.00417112446637327,0,0.0162301424874935,0.0618975995944056,0.00411981665923863,0.00955986993734773,0,0,0.0704832821575665,0,0.00852349878668562,0.00529967414904634,0.00184884118103384,0.0109710346729238,0.00965483873541015,0.00281730480998278,0.00091727565072264,0,0.00922021794501729,0,0.0242558307403254,0.00731572584960726,0.0064959271040352,0.0100920296995321,0.00185296098232316,0.0264932928553076,0,0.00630427287846865,0.000899052443541602,0,0,0,0.0233478115832732,0.0405881098866572,0.0195876369216474,0.00765057708806573,0,0.0232284936280006,0.00335106855829607,0,0.0110537590393196,0.0227022700114438,0.00962166866151356,0.0112022024273959,0.0115896976642115,0.00264917387206951,0.00640398637838861,0.00715600510607903,0.0676678706338977,0,0,0.846778197700073,0.764634679307686
15697_487,0,0.0681168396663412,0.00895206014509136,0.137157603610401,0.00226133022583875,0.0824080603850589,0.00130144392030497,0.000538813096159177,0.0132582253233343,0.0287319062971718,0,0.0101129498640269,0,0.00996041595122868,0,0.0091451817335112,0.000863678488040188,0.0137250504237673,0.0580696410605668,0.0221086945820537,0,0.00383258122084198,0.0130607894335267,0.00343871372024482,0.0138269346382897,0,0,0.0234882940202101,0.0659671126298499,0,0.0104907980320066,0,0.00098290215438305,0.022931068507102,0,0.0148468088028373,0.00074400659250933,0,0.00672643090990081,0.00934015071717481,0,0.000384286215748703,0,0.00883870482641977,0.0102927565310743,0.026194737946618,0.00400562989988749,0,0.010659428970508,0.021120506761842,0.0115410273850474,0.00588346117349384,0.00677848485122606,0,0,0.00584829388616381,0,0.0286976184035385,0.0462388621969811,0,0.0160271292637791,0,0.0497908074370107,0,0,0.0134850279623945,0.0189264040581537,0.013260812882289,0.0175058890444504,0.0119118388359742,0.000442667011126072,0.00142921910729914,0.00555125427903476,0.00879666491816633,0,0,0.797779358319517,0.771470193847446
15697_488,0,0.071364584463297,0,0.181129095003442,0,0.0611116471881273,0.00254250396402562,0,0.0159326688575494,0,0,0.0027085490424512,0,0.00497614080543221,0,0.00257336197043878,0,0.0270597714875825,0.0656937589292947,0.0132028655221818,0,0.0101906901444116,0.00473016338531363,0.0184383894365831,0.0461698992902459,0,0,0.0139813465133324,0.0593221064777736,0.00796589378696989,0.00826789452424128,0,0.0104153153431699,0.0278361259618549,0,0.00589103058861628,0.0155468793953916,0,0.030620699667269,0.00113846358676198,0.0010276191769354,0,0,0.0126729436060423,0.00557676728143435,0.0331061840106453,0.00889522372866617,0,0.0106718555938529,0.0090659112747284,0.0258155285952227,0.0031936735335068,0.00624531031106546,0,0,0.000367522742171534,0,0.0274285471823808,0.0388009036871816,0.000709645120179949,0.0141351140507425,0,0.0239057060820277,0,0,0.00839672609311332,0.000412585482289604,0.00996948126973852,0.00789761213368753,0.0184358566854978,0,0.00262931993121339,0,0.0218301170919181,0,0,0.773941954712686,0.788082548451089
15697_489,0,0.05816356651456,0,0.207449540630312,0.00717965207385901,0.0555490857064518,0,0.000983957699980278,0.0163952115830526,0.0168103044859415,0,0.00787625847718404,0.00553618450774517,0.010121407518068,0,0.000565460834664649,0.00568379475127011,0.0249631292156486,0.0602097876119677,0.00335862360987667,0,0,0.00752218057915206,0.018564908644926,0.0228914389375989,0,0,0.0250629547612995,0.0738203281165059,0,0.0117899847443008,0,0,0.00910250541467517,0,0,0,0,0.029839602633953,0.00905625841118684,0.00344304838864629,0.00641393215137262,0,0.0111888194939301,0,0.0241104867219467,0,0.00135623269514692,0.0104713490329931,0.0098576396815983,0.021173511298594,0,0.00160050327248193,0.000222373593002101,0,0,0,0.0259143749716439,0.0388226342238158,0.0196768237416017,0.00437496156593715,0,0.0357090088902752,0.000621871582811721,0,0.00463573981390275,0.0165039608457441,0.0106278548128668,0.00995308676063714,0.0154943052921124,0,0.00402850864122391,0.000618653110346721,0.0346841919531882,0,0,0.757901310152556,0.794620807376277
