x,y,z,ind,surface
79,119,52,43,1.0
79,119,53,43,1.0
80,88,75,0,1.0
80,88,76,0,1.0
98,85,76,107,1.0
98,86,76,107,1.0
98,87,76,107,1.0
99,85,75,107,1.0
99,85,76,107,1.0
99,85,77,107,1.0
99,86,74,107,1.0
99,86,75,107,1.0
99,86,76,107,1.0
99,87,74,107,1.0
99,87,75,107,1.0
99,87,76,107,1.0
99,88,75,107,1.0
99,88,76,107,1.0
100,85,75,107,1.0
100,85,76,107,1.0
100,85,77,107,1.0
100,86,74,107,1.0
100,86,75,107,1.0
100,86,76,107,1.0
100,86,77,107,1.0
100,87,73,108,1.0
100,87,74,107,1.0
100,87,75,107,1.0
100,87,76,107,1.0
100,88,74,107,1.0
100,88,75,107,1.0
100,88,76,107,1.0
100,116,52,87,1.0
100,116,53,87,1.0
100,117,51,87,1.0
100,117,52,87,1.0
101,84,75,107,1.0
101,84,76,107,1.0
101,85,74,107,1.0
101,85,75,107,1.0
101,85,76,107,1.0
101,85,77,107,1.0
101,86,73,108,1.0
101,86,74,107,1.0
101,86,75,107,1.0
101,86,76,107,1.0
101,86,77,107,1.0
101,87,73,108,1.0
101,87,74,107,1.0
101,87,75,107,0.0
101,87,76,107,1.0
101,87,77,107,1.0
101,88,73,108,1.0
101,88,74,107,1.0
101,88,75,107,1.0
101,88,76,107,1.0
101,113,52,87,1.0
101,114,51,87,1.0
101,114,52,87,1.0
101,114,53,87,1.0
101,114,54,87,1.0
101,115,51,87,1.0
101,115,52,87,1.0
101,115,53,87,1.0
101,115,54,87,1.0
101,116,51,87,1.0
101,116,52,87,1.0
101,116,53,87,1.0
101,116,54,87,1.0
101,117,51,87,1.0
101,117,52,87,1.0
101,117,53,87,1.0
101,117,54,87,1.0
101,118,52,87,1.0
101,118,53,87,1.0
102,84,75,107,1.0
102,84,76,107,1.0
102,85,74,107,1.0
102,85,75,107,1.0
102,85,76,107,1.0
102,85,77,107,1.0
102,86,73,107,1.0
102,86,74,107,1.0
102,86,75,107,0.0
102,86,76,107,0.0
102,86,77,107,1.0
102,87,72,108,1.0
102,87,73,107,1.0
102,87,74,107,0.0
102,87,75,107,0.0
102,87,76,107,1.0
102,87,77,107,1.0
102,88,72,108,1.0
102,88,73,107,1.0
102,88,74,107,1.0
102,88,75,107,1.0
102,88,76,107,1.0
102,88,77,107,1.0
102,89,76,107,1.0
102,112,51,87,1.0
102,112,52,87,1.0
102,113,50,87,1.0
102,113,51,87,1.0
102,113,52,87,1.0
102,113,53,87,1.0
102,113,54,87,1.0
102,114,50,87,1.0
102,114,51,87,1.0
102,114,52,87,1.0
102,114,53,87,1.0
102,114,54,87,1.0
102,115,51,87,1.0
102,115,52,87,0.0
102,115,53,87,0.0
102,115,54,87,1.0
102,115,55,87,1.0
102,116,51,87,1.0
102,116,52,87,0.0
102,116,53,87,0.0
102,116,54,87,1.0
102,116,55,87,1.0
102,117,51,87,1.0
102,117,52,87,1.0
102,117,53,87,1.0
102,117,54,87,1.0
102,118,51,87,1.0
102,118,52,87,1.0
102,118,53,87,1.0
102,118,54,87,1.0
102,119,52,87,1.0
102,119,53,87,1.0
103,84,74,105,1.0
103,84,75,105,1.0
103,84,76,107,1.0
103,85,73,105,1.0
103,85,74,105,1.0
103,85,75,105,1.0
103,85,76,107,1.0
103,85,77,107,1.0
103,86,73,105,1.0
103,86,74,105,1.0
103,86,75,105,0.0
103,86,76,107,0.0
103,86,77,107,1.0
103,87,72,108,1.0
103,87,73,105,1.0
103,87,74,105,0.0
103,87,75,105,0.0
103,87,76,107,0.0
103,87,77,107,1.0
103,88,72,108,1.0
103,88,73,105,1.0
103,88,74,105,1.0
103,88,75,105,1.0
103,88,76,107,1.0
103,88,77,107,1.0
103,89,76,107,1.0
103,91,68,76,1.0
103,111,51,87,1.0
103,111,52,87,1.0
103,111,53,87,1.0
103,112,50,87,1.0
103,112,51,87,1.0
103,112,52,87,1.0
103,112,53,87,1.0
103,112,54,87,1.0
103,113,49,87,1.0
103,113,50,87,1.0
103,113,51,87,1.0
103,113,52,87,1.0
103,113,53,87,1.0
103,113,54,87,1.0
103,113,55,87,1.0
103,114,50,87,1.0
103,114,51,87,1.0
103,114,52,87,0.0
103,114,53,87,0.0
103,114,54,87,1.0
103,114,55,87,1.0
103,115,50,87,1.0
103,115,51,87,1.0
103,115,52,87,0.0
103,115,53,87,0.0
103,115,54,87,1.0
103,115,55,87,1.0
103,116,50,87,1.0
103,116,51,87,1.0
103,116,52,87,0.0
103,116,53,87,0.0
103,116,54,87,1.0
103,116,55,87,1.0
103,117,51,87,1.0
103,117,52,87,0.0
103,117,53,87,1.0
103,117,54,87,1.0
103,118,51,87,1.0
103,118,52,87,1.0
103,118,53,87,1.0
103,118,54,87,1.0
103,119,51,87,1.0
103,119,52,87,1.0
103,119,53,87,1.0
104,84,75,105,1.0
104,84,76,98,1.0
104,85,73,105,1.0
104,85,74,105,1.0
104,85,75,105,1.0
104,85,76,98,1.0
104,85,77,98,1.0
104,86,72,105,1.0
104,86,73,105,1.0
104,86,74,105,0.0
104,86,75,105,0.0
104,86,76,98,0.0
104,86,77,98,1.0
104,87,72,105,1.0
104,87,73,105,1.0
104,87,74,105,0.0
104,87,75,105,0.0
104,87,76,98,0.0
104,87,77,98,1.0
104,88,71,76,1.0
104,88,72,76,1.0
104,88,73,105,1.0
104,88,74,105,1.0
104,88,75,105,1.0
104,88,76,98,1.0
104,88,77,98,1.0
104,89,75,105,1.0
104,89,76,98,1.0
104,89,77,98,1.0
104,91,68,76,1.0
104,92,67,76,1.0
104,110,50,87,1.0
104,110,51,87,1.0
104,110,52,87,1.0
104,110,53,87,1.0
104,111,50,87,1.0
104,111,51,87,1.0
104,111,52,87,1.0
104,111,53,87,1.0
104,111,54,87,1.0
104,112,49,87,1.0
104,112,50,87,1.0
104,112,51,87,1.0
104,112,52,87,0.0
104,112,53,87,1.0
104,112,54,87,1.0
104,112,55,87,1.0
104,113,50,87,1.0
104,113,51,87,0.0
104,113,52,87,0.0
104,113,53,87,0.0
104,113,54,87,1.0
104,113,55,87,1.0
104,114,50,87,1.0
104,114,51,87,0.0
104,114,52,87,0.0
104,114,53,87,0.0
104,114,54,87,0.0
104,114,55,87,1.0
104,115,50,87,1.0
104,115,51,87,0.0
104,115,52,87,0.0
104,115,53,87,0.0
104,115,54,87,1.0
104,115,55,87,1.0
104,116,50,87,1.0
104,116,51,87,1.0
104,116,52,87,0.0
104,116,53,87,0.0
104,116,54,87,1.0
104,116,55,87,1.0
104,117,50,55,1.0
104,117,51,87,1.0
104,117,52,87,0.0
104,117,53,87,1.0
104,117,54,87,1.0
104,118,50,55,1.0
104,118,51,87,1.0
104,118,52,87,1.0
104,118,53,87,1.0
104,119,51,87,1.0
104,119,52,87,1.0
105,84,74,105,1.0
105,84,75,105,1.0
105,84,76,98,1.0
105,85,73,105,1.0
105,85,74,105,1.0
105,85,75,105,1.0
105,85,76,98,1.0
105,85,77,98,1.0
105,86,72,105,1.0
105,86,73,105,1.0
105,86,74,105,0.0
105,86,75,105,0.0
105,86,76,98,1.0
105,86,77,98,1.0
105,87,71,76,1.0
105,87,72,105,1.0
105,87,73,105,0.0
105,87,74,105,0.0
105,87,75,105,0.0
105,87,76,98,0.0
105,87,77,98,1.0
105,88,70,76,1.0
105,88,71,76,1.0
105,88,72,76,1.0
105,88,73,105,1.0
105,88,74,105,1.0
105,88,75,105,1.0
105,88,76,98,1.0
105,88,77,98,1.0
105,89,75,105,1.0
105,89,76,98,1.0
105,89,77,98,1.0
105,90,68,76,1.0
105,91,67,76,1.0
105,91,68,76,1.0
105,92,66,129,1.0
105,92,67,76,1.0
105,93,66,129,1.0
105,93,67,76,1.0
105,109,51,87,1.0
105,109,52,87,1.0
105,109,53,87,1.0
105,109,54,87,1.0
105,110,50,87,1.0
105,110,51,87,1.0
105,110,52,87,1.0
105,110,53,87,1.0
105,110,54,87,1.0
105,111,50,87,1.0
105,111,51,87,0.0
105,111,52,87,0.0
105,111,53,87,1.0
105,111,54,87,1.0
105,111,55,87,1.0
105,112,49,87,1.0
105,112,50,87,1.0
105,112,51,87,0.0
105,112,52,87,0.0
105,112,53,87,0.0
105,112,54,87,1.0
105,112,55,87,1.0
105,112,56,87,1.0
105,113,49,87,1.0
105,113,50,87,1.0
105,113,51,87,0.0
105,113,52,87,0.0
105,113,53,87,0.0
105,113,54,87,0.0
105,113,55,87,1.0
105,113,56,87,1.0
105,114,50,87,1.0
105,114,51,87,0.0
105,114,52,87,0.0
105,114,53,87,0.0
105,114,54,87,0.0
105,114,55,87,1.0
105,115,50,87,1.0
105,115,51,87,0.0
105,115,52,87,0.0
105,115,53,87,0.0
105,115,54,87,1.0
105,115,55,87,1.0
105,116,50,87,1.0
105,116,51,87,0.0
105,116,52,87,0.0
105,116,53,87,1.0
105,116,54,87,1.0
105,117,50,55,1.0
105,117,51,87,0.0
105,117,52,87,0.0
105,117,53,87,1.0
105,117,54,87,1.0
105,118,50,55,1.0
105,118,51,87,1.0
105,118,52,87,1.0
105,118,53,87,1.0
105,119,50,55,1.0
105,119,51,87,1.0
105,119,52,87,1.0
105,120,50,55,1.0
106,84,74,105,1.0
106,84,75,105,1.0
106,84,76,98,1.0
106,85,73,105,1.0
106,85,74,105,1.0
106,85,75,105,0.0
106,85,76,98,1.0
106,86,72,105,1.0
106,86,73,105,1.0
106,86,74,105,0.0
106,86,75,105,0.0
106,86,76,98,1.0
106,86,77,98,1.0
106,87,71,76,1.0
106,87,72,76,1.0
106,87,73,105,0.0
106,87,74,105,0.0
106,87,75,105,0.0
106,87,76,98,0.0
106,87,77,98,1.0
106,88,71,76,1.0
106,88,72,76,1.0
106,88,73,61,1.0
106,88,74,63,1.0
106,88,75,105,1.0
106,88,76,98,1.0
106,88,77,98,1.0
106,89,74,63,1.0
106,89,75,63,1.0
106,89,76,63,1.0
106,90,66,76,1.0
106,90,67,76,1.0
106,90,68,76,1.0
106,91,66,76,1.0
106,91,67,76,1.0
106,91,68,76,1.0
106,92,65,129,1.0
106,92,66,129,1.0
106,92,67,76,1.0
106,93,65,129,1.0
106,93,66,129,1.0
106,93,67,76,1.0
106,94,65,129,1.0
106,94,66,129,1.0
106,108,52,87,1.0
106,108,53,87,1.0
106,108,54,87,1.0
106,108,55,87,1.0
106,109,51,87,1.0
106,109,52,87,1.0
106,109,53,87,1.0
106,109,54,87,1.0
106,109,55,87,1.0
106,109,56,87,1.0
106,110,50,87,1.0
106,110,51,87,1.0
106,110,52,87,0.0
106,110,53,87,0.0
106,110,54,87,1.0
106,110,55,87,1.0
106,110,56,87,1.0
106,111,50,87,1.0
106,111,51,87,0.0
106,111,52,87,0.0
106,111,53,87,0.0
106,111,54,87,1.0
106,111,55,87,1.0
106,111,56,87,1.0
106,111,57,87,1.0
106,112,50,87,1.0
106,112,51,87,0.0
106,112,52,87,0.0
106,112,53,87,0.0
106,112,54,87,0.0
106,112,55,87,1.0
106,112,56,87,1.0
106,112,57,87,1.0
106,113,49,87,1.0
106,113,50,87,1.0
106,113,51,87,0.0
106,113,52,87,0.0
106,113,53,87,0.0
106,113,54,87,0.0
106,113,55,87,1.0
106,113,56,87,1.0
106,114,49,87,1.0
106,114,50,87,1.0
106,114,51,87,0.0
106,114,52,87,0.0
106,114,53,87,0.0
106,114,54,87,0.0
106,114,55,87,1.0
106,115,49,87,1.0
106,115,50,87,1.0
106,115,51,87,0.0
106,115,52,87,0.0
106,115,53,87,0.0
106,115,54,87,1.0
106,115,55,87,1.0
106,116,49,55,1.0
106,116,50,87,1.0
106,116,51,87,0.0
106,116,52,87,0.0
106,116,53,87,1.0
106,116,54,87,1.0
106,117,49,55,1.0
106,117,50,55,1.0
106,117,51,87,0.0
106,117,52,87,1.0
106,117,53,87,1.0
106,118,49,55,1.0
106,118,50,55,1.0
106,118,51,87,1.0
106,118,52,87,1.0
106,118,53,87,1.0
106,119,49,55,1.0
106,119,50,55,1.0
106,119,51,87,1.0
106,120,49,55,1.0
106,120,50,55,1.0
107,84,74,99,1.0
107,84,75,99,1.0
107,84,76,98,1.0
107,85,73,99,1.0
107,85,74,99,1.0
107,85,75,99,0.0
107,85,76,98,1.0
107,86,72,76,1.0
107,86,73,99,1.0
107,86,74,99,0.0
107,86,75,99,0.0
107,86,76,98,1.0
107,86,77,98,1.0
107,87,71,76,1.0
107,87,72,76,1.0
107,87,73,61,0.0
107,87,74,63,0.0
107,87,75,99,0.0
107,87,76,51,1.0
107,87,77,51,1.0
107,88,71,76,1.0
107,88,72,76,1.0
107,88,73,61,1.0
107,88,74,63,1.0
107,88,75,63,0.0
107,88,76,51,1.0
107,88,77,51,1.0
107,89,74,63,1.0
107,89,75,63,1.0
107,89,76,63,1.0
107,90,67,76,1.0
107,90,68,76,1.0
107,91,66,76,1.0
107,91,67,76,1.0
107,91,68,76,1.0
107,92,65,129,1.0
107,92,66,129,1.0
107,92,67,76,1.0
107,93,65,129,1.0
107,93,66,129,1.0
107,93,67,76,1.0
107,94,65,129,1.0
107,94,66,129,1.0
107,95,64,129,1.0
107,95,65,129,1.0
107,106,53,87,1.0
107,106,54,87,1.0
107,106,55,87,1.0
107,107,52,87,1.0
107,107,53,87,1.0
107,107,54,87,1.0
107,107,55,87,1.0
107,107,56,87,1.0
107,108,52,87,1.0
107,108,53,87,1.0
107,108,54,87,1.0
107,108,55,87,1.0
107,108,56,87,1.0
107,108,57,87,1.0
107,109,51,87,1.0
107,109,52,87,1.0
107,109,53,87,0.0
107,109,54,87,0.0
107,109,55,87,1.0
107,109,56,87,1.0
107,109,57,87,1.0
107,110,50,87,1.0
107,110,51,87,1.0
107,110,52,87,0.0
107,110,53,87,0.0
107,110,54,87,0.0
107,110,55,87,0.0
107,110,56,87,1.0
107,110,57,87,1.0
107,111,50,87,1.0
107,111,51,87,0.0
107,111,52,87,0.0
107,111,53,87,0.0
107,111,54,87,0.0
107,111,55,87,0.0
107,111,56,87,1.0
107,111,57,87,1.0
107,111,58,87,1.0
107,112,49,87,1.0
107,112,50,87,1.0
107,112,51,87,0.0
107,112,52,87,0.0
107,112,53,87,0.0
107,112,54,87,0.0
107,112,55,87,0.0
107,112,56,87,1.0
107,112,57,87,1.0
107,113,49,87,1.0
107,113,50,87,1.0
107,113,51,87,0.0
107,113,52,87,0.0
107,113,53,87,0.0
107,113,54,87,0.0
107,113,55,87,1.0
107,113,56,87,1.0
107,114,49,87,1.0
107,114,50,87,0.0
107,114,51,87,0.0
107,114,52,87,0.0
107,114,53,87,0.0
107,114,54,87,0.0
107,114,55,87,1.0
107,115,48,55,1.0
107,115,49,87,1.0
107,115,50,87,0.0
107,115,51,87,0.0
107,115,52,87,0.0
107,115,53,87,0.0
107,115,54,87,1.0
107,115,55,87,1.0
107,116,48,55,1.0
107,116,49,55,1.0
107,116,50,87,0.0
107,116,51,87,0.0
107,116,52,87,0.0
107,116,53,87,1.0
107,116,54,87,1.0
107,117,48,55,1.0
107,117,49,55,1.0
107,117,50,55,0.0
107,117,51,87,0.0
107,117,52,87,1.0
107,117,53,87,1.0
107,118,48,55,1.0
107,118,49,55,1.0
107,118,50,55,0.0
107,118,51,87,1.0
107,118,52,87,1.0
107,119,48,55,1.0
107,119,49,55,1.0
107,119,50,55,1.0
107,119,51,87,1.0
107,120,48,55,1.0
107,120,49,55,1.0
107,120,50,55,1.0
108,84,73,99,1.0
108,84,74,99,1.0
108,84,75,99,1.0
108,84,76,98,1.0
108,85,72,76,1.0
108,85,73,99,1.0
108,85,74,99,1.0
108,85,75,99,0.0
108,85,76,98,1.0
108,86,72,76,1.0
108,86,73,61,1.0
108,86,74,63,0.0
108,86,75,99,0.0
108,86,76,51,1.0
108,87,71,76,1.0
108,87,72,76,1.0
108,87,73,61,0.0
108,87,74,63,0.0
108,87,75,51,0.0
108,87,76,51,1.0
108,87,77,51,1.0
108,88,70,76,1.0
108,88,71,76,1.0
108,88,72,76,1.0
108,88,73,61,1.0
108,88,74,63,1.0
108,88,75,63,0.0
108,88,76,51,1.0
108,89,69,76,1.0
108,89,73,61,1.0
108,89,74,63,1.0
108,89,75,63,1.0
108,89,76,63,1.0
108,90,67,76,1.0
108,90,68,76,1.0
108,91,66,76,1.0
108,91,67,76,1.0
108,91,68,76,1.0
108,92,65,129,1.0
108,92,66,129,1.0
108,92,67,76,1.0
108,93,64,129,1.0
108,93,65,129,1.0
108,93,66,129,1.0
108,93,67,76,1.0
108,94,64,129,1.0
108,94,65,129,1.0
108,94,66,129,1.0
108,95,64,129,1.0
108,95,65,129,1.0
108,95,66,129,1.0
108,96,63,141,1.0
108,96,64,129,1.0
108,97,63,141,1.0
108,104,55,57,1.0
108,105,54,87,1.0
108,105,55,87,1.0
108,105,56,112,1.0
108,106,53,87,1.0
108,106,54,87,1.0
108,106,55,87,1.0
108,106,56,87,1.0
108,106,57,87,1.0
108,107,52,87,1.0
108,107,53,87,1.0
108,107,54,87,0.0
108,107,55,87,1.0
108,107,56,87,1.0
108,107,57,87,1.0
108,108,52,87,1.0
108,108,53,87,0.0
108,108,54,87,0.0
108,108,55,87,0.0
108,108,56,87,1.0
108,108,57,87,1.0
108,108,58,7,1.0
108,109,51,87,1.0
108,109,52,87,1.0
108,109,53,87,0.0
108,109,54,87,0.0
108,109,55,87,0.0
108,109,56,87,0.0
108,109,57,87,1.0
108,109,58,87,1.0
108,110,50,87,1.0
108,110,51,87,1.0
108,110,52,87,0.0
108,110,53,87,0.0
108,110,54,87,0.0
108,110,55,87,0.0
108,110,56,87,0.0
108,110,57,87,1.0
108,110,58,87,1.0
108,111,49,152,1.0
108,111,50,87,1.0
108,111,51,87,0.0
108,111,52,87,0.0
108,111,53,87,0.0
108,111,54,87,0.0
108,111,55,87,0.0
108,111,56,87,0.0
108,111,57,87,1.0
108,112,49,87,1.0
108,112,50,87,1.0
108,112,51,87,0.0
108,112,52,87,0.0
108,112,53,87,0.0
108,112,54,87,0.0
108,112,55,87,0.0
108,112,56,87,1.0
108,112,57,87,1.0
108,113,48,78,1.0
108,113,49,87,1.0
108,113,50,87,0.0
108,113,51,87,0.0
108,113,52,87,0.0
108,113,53,87,0.0
108,113,54,87,0.0
108,113,55,87,1.0
108,113,56,87,1.0
108,114,48,55,1.0
108,114,49,87,1.0
108,114,50,87,0.0
108,114,51,87,0.0
108,114,52,87,0.0
108,114,53,87,0.0
108,114,54,87,0.0
108,114,55,87,1.0
108,114,56,87,1.0
108,115,47,55,1.0
108,115,48,55,1.0
108,115,49,55,1.0
108,115,50,87,0.0
108,115,51,87,0.0
108,115,52,87,0.0
108,115,53,87,0.0
108,115,54,87,1.0
108,115,55,87,1.0
108,116,47,55,1.0
108,116,48,55,1.0
108,116,49,55,0.0
108,116,50,55,0.0
108,116,51,87,0.0
108,116,52,87,0.0
108,116,53,87,1.0
108,116,54,87,1.0
108,117,47,55,1.0
108,117,48,55,1.0
108,117,49,55,0.0
108,117,50,55,0.0
108,117,51,55,0.0
108,117,52,87,1.0
108,117,53,87,1.0
108,118,47,55,1.0
108,118,48,55,1.0
108,118,49,55,0.0
108,118,50,55,1.0
108,118,51,55,1.0
108,118,52,87,1.0
108,119,47,55,1.0
108,119,48,55,1.0
108,119,49,55,1.0
108,119,50,55,1.0
108,119,51,55,1.0
108,120,48,55,1.0
108,120,49,55,1.0
109,84,73,106,1.0
109,84,74,106,1.0
109,84,75,106,1.0
109,84,76,106,1.0
109,85,72,106,1.0
109,85,73,106,1.0
109,85,74,106,0.0
109,85,75,106,1.0
109,85,76,106,1.0
109,86,71,52,1.0
109,86,72,52,1.0
109,86,73,61,0.0
109,86,74,63,0.0
109,86,75,106,0.0
109,86,76,51,1.0
109,86,77,51,1.0
109,87,70,52,1.0
109,87,71,52,1.0
109,87,72,52,1.0
109,87,73,61,0.0
109,87,74,63,0.0
109,87,75,51,0.0
109,87,76,51,1.0
109,87,77,51,1.0
109,88,69,76,1.0
109,88,70,76,1.0
109,88,71,76,1.0
109,88,72,62,1.0
109,88,73,61,1.0
109,88,74,63,0.0
109,88,75,63,1.0
109,88,76,51,1.0
109,89,68,76,1.0
109,89,69,76,1.0
109,89,70,76,1.0
109,89,71,76,1.0
109,89,72,62,1.0
109,89,73,61,1.0
109,89,74,63,1.0
109,89,75,63,1.0
109,89,76,63,1.0
109,90,67,76,1.0
109,90,68,76,1.0
109,91,66,129,1.0
109,91,67,76,1.0
109,91,68,76,1.0
109,92,65,129,1.0
109,92,66,129,1.0
109,92,67,129,1.0
109,93,64,129,1.0
109,93,65,129,1.0
109,93,66,129,1.0
109,93,67,129,1.0
109,94,63,129,1.0
109,94,64,129,1.0
109,94,65,129,0.0
109,94,66,129,1.0
109,95,63,129,1.0
109,95,64,129,1.0
109,95,65,129,1.0
109,95,66,129,1.0
109,96,62,141,1.0
109,96,63,141,1.0
109,96,64,129,1.0
109,96,65,129,1.0
109,97,62,141,1.0
109,97,63,141,1.0
109,97,64,141,1.0
109,98,62,141,1.0
109,98,63,141,1.0
109,99,61,104,1.0
109,100,60,104,1.0
109,100,61,104,1.0
109,103,56,112,1.0
109,103,57,47,1.0
109,104,55,57,1.0
109,104,56,112,1.0
109,104,57,47,1.0
109,105,54,57,1.0
109,105,55,57,1.0
109,105,56,112,1.0
109,105,57,47,1.0
109,105,58,73,1.0
109,106,53,87,1.0
109,106,54,87,1.0
109,106,55,87,0.0
109,106,56,41,1.0
109,106,57,41,1.0
109,106,58,73,1.0
109,107,52,101,1.0
109,107,53,87,1.0
109,107,54,87,0.0
109,107,55,87,0.0
109,107,56,41,0.0
109,107,57,41,1.0
109,107,58,7,1.0
109,108,51,101,1.0
109,108,52,101,1.0
109,108,53,87,0.0
109,108,54,87,0.0
109,108,55,87,0.0
109,108,56,41,0.0
109,108,57,41,1.0
109,108,58,7,1.0
109,108,59,7,1.0
109,109,50,101,1.0
109,109,51,101,1.0
109,109,52,68,1.0
109,109,53,87,0.0
109,109,54,87,0.0
109,109,55,87,0.0
109,109,56,87,0.0
109,109,57,87,0.0
109,109,58,7,1.0
109,109,59,7,1.0
109,110,50,9,1.0
109,110,51,87,1.0
109,110,52,87,0.0
109,110,53,87,0.0
109,110,54,87,0.0
109,110,55,87,0.0
109,110,56,87,0.0
109,110,57,87,1.0
109,110,58,87,1.0
109,110,59,7,1.0
109,111,49,152,1.0
109,111,50,152,1.0
109,111,51,87,0.0
109,111,52,87,0.0
109,111,53,87,0.0
109,111,54,87,0.0
109,111,55,87,0.0
109,111,56,87,0.0
109,111,57,87,1.0
109,111,58,87,1.0
109,112,48,152,1.0
109,112,49,152,1.0
109,112,50,87,0.0
109,112,51,87,0.0
109,112,52,87,0.0
109,112,53,87,0.0
109,112,54,87,0.0
109,112,55,87,0.0
109,112,56,87,1.0
109,112,57,87,1.0
109,113,47,78,1.0
109,113,48,78,1.0
109,113,49,78,1.0
109,113,50,87,0.0
109,113,51,87,0.0
109,113,52,87,0.0
109,113,53,87,0.0
109,113,54,87,0.0
109,113,55,87,0.0
109,113,56,87,1.0
109,114,47,55,1.0
109,114,48,55,1.0
109,114,49,55,0.0
109,114,50,87,0.0
109,114,51,87,0.0
109,114,52,87,0.0
109,114,53,87,0.0
109,114,54,87,0.0
109,114,55,87,1.0
109,114,56,87,1.0
109,115,47,55,1.0
109,115,48,55,1.0
109,115,49,55,0.0
109,115,50,55,0.0
109,115,51,87,0.0
109,115,52,87,0.0
109,115,53,87,0.0
109,115,54,87,1.0
109,115,55,87,1.0
109,116,46,55,1.0
109,116,47,55,1.0
109,116,48,55,0.0
109,116,49,55,0.0
109,116,50,55,0.0
109,116,51,55,0.0
109,116,52,87,0.0
109,116,53,87,1.0
109,116,54,87,1.0
109,117,46,55,1.0
109,117,47,55,1.0
109,117,48,55,0.0
109,117,49,55,0.0
109,117,50,55,0.0
109,117,51,55,1.0
109,117,52,55,1.0
109,117,53,87,1.0
109,118,46,55,1.0
109,118,47,55,1.0
109,118,48,55,0.0
109,118,49,55,0.0
109,118,50,55,1.0
109,118,51,55,1.0
109,118,52,55,1.0
109,119,46,55,1.0
109,119,47,55,1.0
109,119,48,55,1.0
109,119,49,55,1.0
109,119,50,55,1.0
109,120,47,55,1.0
109,120,48,55,1.0
109,120,49,55,1.0
110,84,72,106,1.0
110,84,73,106,1.0
110,84,74,106,1.0
110,84,75,106,1.0
110,85,71,52,1.0
110,85,72,52,1.0
110,85,73,61,1.0
110,85,74,63,0.0
110,85,75,106,1.0
110,85,76,51,1.0
110,86,70,52,1.0
110,86,71,52,1.0
110,86,72,52,1.0
110,86,73,61,0.0
110,86,74,63,0.0
110,86,75,51,0.0
110,86,76,51,1.0
110,87,69,52,1.0
110,87,70,52,1.0
110,87,71,52,1.0
110,87,72,52,0.0
110,87,73,61,0.0
110,87,74,63,0.0
110,87,75,51,0.0
110,87,76,51,1.0
110,88,69,52,1.0
110,88,70,52,1.0
110,88,71,52,0.0
110,88,72,62,0.0
110,88,73,61,0.0
110,88,74,63,1.0
110,88,75,63,1.0
110,88,76,51,1.0
110,89,68,52,1.0
110,89,69,76,1.0
110,89,70,76,1.0
110,89,71,62,1.0
110,89,72,62,1.0
110,89,73,61,1.0
110,89,74,63,1.0
110,89,75,63,1.0
110,90,67,52,1.0
110,90,68,52,1.0
110,91,65,129,1.0
110,91,66,129,1.0
110,91,67,129,1.0
110,91,68,52,1.0
110,92,65,129,1.0
110,92,66,129,1.0
110,92,67,129,1.0
110,93,63,129,1.0
110,93,64,129,1.0
110,93,65,129,1.0
110,93,66,129,1.0
110,93,67,129,1.0
110,94,63,129,1.0
110,94,64,129,1.0
110,94,65,129,0.0
110,94,66,129,1.0
110,95,62,141,1.0
110,95,63,129,1.0
110,95,64,129,0.0
110,95,65,129,1.0
110,95,66,129,1.0
110,96,61,141,1.0
110,96,62,141,1.0
110,96,63,141,1.0
110,96,64,129,1.0
110,96,65,129,1.0
110,97,60,141,1.0
110,97,61,141,1.0
110,97,62,141,1.0
110,97,63,141,1.0
110,97,64,141,1.0
110,98,59,141,1.0
110,98,60,141,1.0
110,98,61,141,1.0
110,98,62,141,1.0
110,98,63,141,1.0
110,98,64,141,1.0
110,99,59,104,1.0
110,99,60,104,1.0
110,99,61,104,1.0
110,99,62,141,1.0
110,99,63,141,1.0
110,100,59,83,1.0
110,100,60,104,1.0
110,100,61,104,1.0
110,100,62,141,1.0
110,101,58,73,1.0
110,101,59,83,1.0
110,101,60,104,1.0
110,101,61,104,1.0
110,102,57,73,1.0
110,102,58,73,1.0
110,102,59,83,1.0
110,103,55,112,1.0
110,103,56,112,1.0
110,103,57,47,1.0
110,103,58,73,1.0
110,104,54,57,1.0
110,104,55,57,1.0
110,104,56,112,1.0
110,104,57,47,1.0
110,104,58,73,1.0
110,105,53,57,1.0
110,105,54,57,1.0
110,105,55,57,1.0
110,105,56,112,0.0
110,105,57,47,1.0
110,105,58,73,1.0
110,106,52,57,1.0
110,106,53,57,1.0
110,106,54,57,1.0
110,106,55,41,0.0
110,106,56,41,0.0
110,106,57,41,0.0
110,106,58,73,1.0
110,106,59,83,1.0
110,107,51,101,1.0
110,107,52,101,1.0
110,107,53,101,1.0
110,107,54,101,0.0
110,107,55,41,0.0
110,107,56,41,0.0
110,107,57,41,0.0
110,107,58,7,1.0
110,107,59,7,1.0
110,108,50,101,1.0
110,108,51,101,1.0
110,108,52,101,1.0
110,108,53,101,0.0
110,108,54,101,0.0
110,108,55,41,0.0
110,108,56,41,0.0
110,108,57,41,0.0
110,108,58,7,1.0
110,108,59,7,1.0
110,108,60,7,1.0
110,109,50,101,1.0
110,109,51,101,1.0
110,109,52,68,0.0
110,109,53,68,0.0
110,109,54,68,0.0
110,109,55,68,0.0
110,109,56,41,0.0
110,109,57,41,0.0
110,109,58,7,0.0
110,109,59,7,1.0
