Mixture,Inh_L2-5_PVALB_SCUBE3,Exc_L2-3_LINC00507_FREM3,Exc_L3-4_RORB_CARM1P1,Exc_L3-5_RORB_FILIP1L,Inh_L1-3_SST_CALB1,Inh_L4-5_SST_STK32A,Exc_L5-6_THEMIS_C1QL3,Inh_L1-4_LAMP5_LCP2,Exc_L3-5_RORB_ESR1,Exc_L4-5_RORB_DAPK2,Inh_L4-6_SST_B3GAT2,Inh_L1-3_VIP_ADAMTSL1,Exc_L2-4_LINC00507_GLP2R,Exc_L3-5_RORB_COL22A1,Inh_L1_SST_NMBR,Inh_L2-4_VIP_CBLN1,Inh_L1-2_SST_BAGE2,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L1-2_PAX6_CDH12,Exc_L5-6_FEZF2_ABO,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,OPC_L1-6_PDGFRA,Oligo_L1-6_OPALIN,Inh_L4-6_PVALB_SULF1,Exc_L4-6_RORB_C1R,Exc_L2_LAMP5_LTK,Inh_L2-4_PVALB_WFDC2,Inh_L1-3_VIP_GGH,Inh_L1-3_VIP_CHRM2,Exc_L4-6_FEZF2_IL26,Exc_L5-6_THEMIS_FGF10,Inh_L2-6_LAMP5_CA1,no_class,Exc_L5-6_SLC17A7_IL15,Astro_L1-6_FGFR3_SLC14A1,Exc_L5-6_THEMIS_CRABP1,Inh_L4-5_PVALB_MEPE,Inh_L3-6_VIP_HS3ST3A1,Inh_L1_SST_CHRNA4,Inh_L3-5_SST_ADGRG6,Exc_L5-6_RORB_TTC12,Exc_L6_FEZF2_SCUBE1,Inh_L5-6_PVALB_LGR5,Inh_L2-6_VIP_QPCT,Inh_L3-6_SST_HPGD,Inh_L2-3_VIP_CASC6,Inh_L1-2_VIP_PCDH20,Inh_L2-4_SST_FRZB,Exc_L3-5_RORB_TWIST2,Inh_L2-5_VIP_TYR,Inh_L1-4_VIP_PENK,Inh_L1-2_VIP_TSPAN12,Inh_L1-3_VIP_CCDC184,Inh_L1-2_GAD1_MC4R,Inh_L1-2_VIP_LBH,Inh_L2-5_VIP_SERPINF1,Micro_L1-3_TYROBP,Inh_L5-6_SST_NPM1P10,Inh_L4-6_SST_GXYLT2,Inh_L1-4_VIP_CHRNA6,Inh_L5-6_SST_MIR548F2,Inh_L5-6_SST_KLHDC8A,Inh_L5-6_GAD1_GLP1R,Exc_L5-6_THEMIS_DCSTAMP,Inh_L5-6_SST_TH,Exc_L4-5_FEZF2_SCN4B,Exc_L6_FEZF2_OR2T8,Inh_L1-4_VIP_OPRM1,Astro_L1-2_FGFR3_GFAP,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L2-4_VIP_SPAG17,Inh_L3-6_SST_NPY,Inh_L1-3_PAX6_SYT6,Inh_L1-2_LAMP5_DBP,P-value,Correlation,RMSE
15496_349,0.00962043463659628,0.113404231977421,0.0109534767846397,0.0164377645434801,0,0,0.128342517464238,0,0,0,0,0.0191132322210476,0,0.0385366491865333,0,0.00355976276775521,0.00403588765029015,0.0361633741732109,0,0.00137090763948769,0,0.0776027216855626,0.000325471320544569,0,0,0.0558765715180485,0.0729606094494346,0.000801032490949642,0,0.0102977662842926,0.0237881079632419,0.04117243169748,0.00933046091238834,0.041768754037549,0.0156401795219559,0.00980836552414938,0,0.0104241848358218,0.0109234996630121,0,0.00655836683798975,0.0128165644976186,0.00958517368037955,0.000323278321575547,0.00204321122180931,0.0272767920836571,0.00738358864276878,0,0.0182139739881747,0,0.00498205299777751,0.00351859303261425,7.81791110380405e-05,0.018054319987407,0,0.0080097108999477,0.010861149201917,0,0.0113844245220369,0.0103339857196314,0.00095732551688311,0.0159028118911,0.0160270173856186,0.00324105042863623,0,0.00399198144942216,0.00291603998122904,0.0239477042439444,0,0,0.0116262893804385,0.00762635090607819,0,0,8.16681211756302e-05,0,0.712598464617878,0.813570201774241
15496_350,0.00668635593891384,0.0624840151475677,0.0407661822091855,0,0,0,0.116793104477624,0,0.00172171300425524,0,0,0.011834316737795,0,0.0531248748900692,0,0.0110318696317142,0,0.034793704655751,0.00521232796477755,0.00329966739709822,0,0.113036526441855,0.00555649675794832,0,0,0.0291986279769969,0.0466421058532138,0.00487590029422993,0,0.00288305840318627,0.013026444900292,0.0345851552228073,0.00710936288154911,0.0280752717076947,0.0200338101166297,0.0254048857699687,0,0.00248670178349667,0.0211014447888377,0,0.00526537987973407,0.00289110987662907,0.00550767461934775,0,0.00152615725145474,0.0704788636423197,0.00625583056435382,0,0.0137180417676703,0,0.00634000060416505,0.00782742697531939,0.00808016481053998,0.0114176722159692,0,0.000179601753322522,0.011186831897827,0.00328772946169609,0.00181455538112131,0.00563850928537666,0.00761330678464316,0.0135035930240222,0.0167885620431541,0.00581058163344164,0.00201686499617544,0.00248899321855814,0,0.0249769616603169,0.0113425127194141,0.00850880983710376,0.00766161227446056,0.0124037111113144,0.00806116084749469,0.0124025767461682,0.00324127816342894,0,0.829648335419766,0.756815134514686
15496_351,0.00806125331748181,0.139753923429942,0.0465008230386669,0,0,0,0.10665214491239,0.000127689541267218,0,0,0,0.0255297975563127,0,0.0479763486254886,0,0.00787581626512269,0,0.0376665221588334,0,0.015846981288311,0,0.103986524513743,0,0,0.00403727263246247,0.0113902667913288,0.0409491561780026,0,0,0.00718419341363731,0.015390930837292,0.0310291531580875,0.0118559148975677,0.0322862878420705,0.00934141447234836,0.0102247294422994,0,0.00485031808365755,0.0123545061658708,0,0.00957154889618091,0.015236193256956,0.0124299082161044,0,0.00718488831800394,0.0385827697396926,0.0057339201585142,0.0108192598131338,0.0113399893074636,0,0.0104427808578772,0.00442397688792522,0.00656568696342736,0.0119814433415161,0,0.00100097072110255,0.00739764641678291,0.00228989067768574,0.00320688052310972,0.0133955686206368,0,0.0157221526043081,0.00908053077447426,0.00652330966923094,0,0.006607700745715,0.0104360986806727,0.0176060953821245,0.000616656765615966,0,0.0123027491331072,0.00608145471244721,0.00355157119091949,0.00601764841499428,0.00297874064809353,0,0.803395504246059,0.773153592966576
15496_364,0.0104882827056623,0.0562512486987821,0.0429538837717484,0,0,0,0.162255698062361,0.00682983406266141,0,0,0,0.00763569402537675,0,0.0610364547632265,0,0.000656551978403922,0,0.0271219326156603,0.00638429698217032,0.0142075653929198,0,0.0701828902757507,0,0,0,0.0408876893474077,0.0564783545375633,0.00885555563867178,0,0.00944022233370023,0.0190119042489165,0.0331444113313799,0.00913732644043537,0.0298135845268807,0.0247321522390437,0.0132636270160953,0.0138289166313055,0,0.0191343763856799,0,0.002899640773141,0.0152942055908077,0.00997576742829405,0,0.00525099494350058,0.0296040229896921,0.00399856642648689,0,0.0160690618483016,0,0.00431593870556083,0.0110728687048914,0.013096287966151,0.0166955933487439,0,0.00115863565508789,0.0149374028418571,0,0,0.00629189132264652,0.0147624634964247,0.0182594231545648,0.0166604930450663,0,0,0.00457819360813221,0.000529940972768233,0.0224066054837264,0,0,0.00875724086389035,0.00777621364302142,0.00135832216940917,0.0103282397853877,0.000189531220643024,0,0.836247535861969,0.752995756830613
15496_366,0.0111454923289927,0.0828691076795119,0.0438289688170969,0,0,0,0.137927300018904,0.0166614255249986,0,0,0,0.0165924061425978,0,0.0385219635812462,0,0.00934654397246585,0,0.0399803816596776,0.00832597960136533,0.0328613937934488,0,0.0853646365890321,0,0,0,0.0267754820399968,0.0504878335548993,0,0,0.00724459236215056,0.0180003263749096,0.0337864503030545,0,0.032941308292725,0.00694587399073691,0.00472182988253967,0.00152570064444726,0.0104384975791213,0.00994206105445119,0,0.00795813559573043,0.0186585327782786,0.0140932013910707,0.000638055653195783,0.00527255256151879,0.0344862554723309,0.00868181372069198,0,0.0186535504452966,0,0.0121254848410905,0.00177496390097445,0.00557439877751892,0.0155064009227425,0,0.00401020738741102,0.0119921470602885,0,0,0.0100798187920998,0.00461529454162824,0.0142169085139037,0.0124156176714754,0.00675093044167971,0,0.00428841474876011,0.0113601071134105,0.0187833905829487,0,0,0.0137195240664348,0.0105352010426317,0.00260346185399846,0.0043500482107234,0.000620026123795976,0,0.796905424728787,0.775553166948747
15496_469,0.000738705673741859,0.177655659301087,0.0319238346931748,0,0.0040618513998822,0,0.10753661253231,0.013574031244378,0,0,0,0.0173607219934915,0,0.0544111911954106,0,0.00262451253543444,0,0.0437936301813266,0.00933885026017754,0.0203063916144977,0,0.0752928035732645,0,0,0.00504268561859348,0.0357120114511219,0.0479566696678182,0,0.00474633736783714,0.017190317788082,0.0252627228189692,0.020268451453977,0.00441502526241774,0.0213580891678342,0.0121918925729027,0.0135499090122797,0.000330122220609154,0,0.0165116534143755,0,0,0,0.00884891679565805,0.00409169407844502,0.00342219449260824,0.0386317196489053,0.00386515166731044,0.00138147729744857,0.0149396343073584,0,0.00943138804282243,0.00452618246208224,0.0133293054429592,0.00275235598311805,0,0,0.009473739353895,0.00200912580657311,0.00306830179951612,0,0.00633052333318472,0.0138710847803199,0.0158514725264271,0.00169403099595556,0,0.00659772012718896,0.0111435410335814,0.0170927586263216,0.00809404199733185,0,0.00626092411179567,0.00429232978899065,0.00252848944493207,0,0.0033172120402764,0,0.816187038148242,0.766873522137124
15697_20,0.0101374015926853,0.102031410121685,0.00153840855031419,0.015186314596426,0.00362098723835089,0,0.136335302689959,0,0,0,0,0.0190228185591272,0,0.0382856165250424,0,0.00659909545703021,0.00717914343457056,0.00722731034575778,0,0,0,0.0621980257318244,0.00010877540964368,0,0,0.0631276357545137,0.125310541305026,0,0,0.00160646571781562,0.0286478796458264,0.0240306125974046,0.00173913162905846,0.0459248103917023,0.0278297152139154,0.00409880968083258,0,0.0148504138203673,0.0119049205989222,0,0,0.0138511012972303,0.00920421597256007,0.00631179699085825,0.00860326631657095,0.0140141049561673,0.00955791410458034,0,0.0123218654015578,0,0,0.00349163213346436,0,0.0184815430923701,0,0.00713266027330764,0.0226137134554808,0,0.0060997557378049,0.0197334126328982,0.00452407517023087,0.019583440697771,0.00857335452457837,0.0109883360378954,0,0.00160209001415151,0.00309232504943531,0.0235718159195782,0,0,0.0109918138764748,0.00307773092724608,0.00038065863334811,0,0.0036558301766392,0,0.762994277145125,0.794178191950279
15697_21,0.00924674861482089,0.0704658764421504,0.0309238314871774,0.00194911897009643,0,0,0.117370581550573,0.00579406131357045,0,0,0,0.00437389104193964,0,0.0410549881752591,0,0.0113744786618628,0.00581252982423861,0.0335850612641873,0.00477944774655061,0,0,0.0842678596232188,0,0,0.00611005429801285,0.025785295806012,0.0595022052832771,0.00680931450527253,0,0.0200884268023147,0.0207244696804167,0.0220578178094306,0.00248726168055125,0.0197511036696315,0.0197054749011851,0.0152180245977413,0.00271033897986113,0.000236200858930954,0.0144001155568153,0,0.00147931146561198,0.012571932372563,0.0080102791841747,0,0.000209560777693832,0.064098891822354,0.00658113744576566,0.00289858308536757,0.0136083569817,0,0.0132018759206752,0.00666211128631337,0.0049490150394924,0.0060091055437567,0,0.00450237022538896,0.0112423404713588,0.0016671609772042,0.00966062014443126,0.0142347172795776,0.0072406158521413,0.0117559000995743,0.0165273682003361,0.00645552371605022,0.00169504710001134,0.00620587377863083,0,0.0263661995115962,0.0108412773959025,0,0.012642358868745,0.00918964478632725,0.0386666474223108,0.0121617741998923,0.0020798198999544,0,0.858511081446751,0.731447545489616
15697_22,0.0126545723423111,0.119691593974347,0.040541459398015,0,0.00235356727111209,0,0.111736967677456,0.0166747630573339,0,0,0,0.0239826155058421,0,0.0533149233944395,0,0,0.000762748883469446,0.0385918709870954,0.0132017619940282,0.0314481620190811,0,0.092328560490534,0,0,0,0.0359468115590149,0.0280494344406367,0,0,0.00853704717947055,0.0313102435440707,0.0375707892122297,0.00352747569865699,0.0212387349620185,0.013307189215784,0.00751486844006052,0.00377857105943089,0.00658553844922693,0.0104666615519964,0,0.00955634061698611,0.012259399920595,0.0109096571737259,0.00903247455348445,0,0.0317981120310582,0.00231217573568858,0.00786999514567762,0.00259040820558756,0,0.00556545338661099,0.00144195513329937,0.00659895164250497,0.0174761033258571,0,0.00314757162058431,0.0161468308333763,0,0,0.0129265004722034,0.00202541526819879,0.0141456515211574,0.011204485366512,0.00638417564724103,0,0.00538447510474429,0.00769318022202648,0.0118894325881132,0,0,0.0111336516817669,0.00845087729504255,0.000550511108973352,0.00529344744438814,0.00109583464693434,0,0.806137930523747,0.772800080570388
15697_45,0.00965850068383198,0.106630499366776,0,0.00870743835457555,0,0,0.12662837987388,0,0,0,0,0.0202269487352523,0,0.0353597647340516,0,0.00513958624949229,0.00836333687038535,0.0200231666872048,0,0,0,0.0752205004865217,0,0,0,0.0456229259827965,0.111205481805376,0,0,0,0.0261474935514116,0.0368772886980368,0,0.0474847929065188,0.0304311635052699,0.00630560897015326,0,0.00640538118336603,0.0151152537078607,0,0,0.0193297749504215,0.00206632692976847,0,0.00683006471076748,0.0206343606431892,0.0102582740052067,0,0.0149184628238283,0,0,0.00307447489228339,0,0.0197983465395868,0,0.0141247224257472,0.017114008254854,0,0.00802344138801089,0.0165200644418819,0.00301086826510341,0.0245984084584738,0.0148091749717593,0.00768779262267846,0,0.00486968399920934,0.00134449561422681,0.022710520355564,0,0,0.0128948783206274,0.0101390459030215,0,0,0.00368929713102847,0,0.692611666359817,0.820063140507106
15697_46,0,0.0941356813255397,0.0149946802241949,0,0,0,0.0782737379877459,0.000525485580569961,0,0,0,0.00737991985783665,0,0.0524896796690015,0,0.0112043037177729,0.0028503121584116,0.0350229672052501,0.00383365835685796,0.0152550172311142,0,0.103719473444176,0.00154469623039702,0.000139929459548435,0.0145074824208431,0.0284517789459811,0.04921009417527,0,0,0.0112061714808211,0.0430273362665041,0.0270716668101194,0.00772325325882279,0.0102943549666108,0.0141152640287566,0.00631928074129496,0.0074671370092186,0.0168768355139504,0.00250811079718576,0,0.0069221253921367,0.0353820479323421,0.0260040434612019,0.000164366815449003,0.00636342254069014,0.0430068957363042,5.49906123843137e-05,0.00994377099683408,0.00962382328570755,0,0.00873804528917334,0.00516233228874322,0.00546362761210419,0.0194986915710578,0,0,0.00653235130489062,0,0.00991535109071668,0.0143714070146684,0,0.0139543960226899,0.0116610117497195,0.0120287355438025,0,0.00534425357120193,0.0198671815227824,0.0206851791566785,0.00489645551435499,0,0.0134094536428004,0.00866194600466983,0.0117259219415473,0.0103263039717765,0.000143559549776043,0,0.838993939714165,0.757953382676063
15697_75,0.00180138616075176,0.178900906381939,0.0565529443924019,0,0,0,0.093965708078489,0.00676240366266096,0,0,0,0.0186664443562851,0,0.0524322782387783,0,0.0148813444916844,0.00105895331755971,0.0242725661764946,9.47027862407965e-05,0.0179296480016003,0,0.0924321590053803,0.00211091097369687,0,0.00522482036528109,0.029582189582706,0.0503561272932203,0,0,0.00575702955694162,0.0126220768051436,0.0270359342503104,0,0.0234616207248544,0.0112215726847774,0.0116311580608243,0,0.00691749339175875,0.00924493509803873,0,0.00719579051183295,0.0203529746628406,0.0124259527637359,0,0.00541505168488346,0.0322165279110331,0.00640049700333405,0.00315013333302096,0.00663211888041697,0,0.00534646339402274,0.00303698963283184,0.00933268496302351,0.0141810963832619,0,0.00183739676397172,0.00476238761851156,0.000275845030593986,0.0023158996394619,0.0154935744912028,0,0.0161363130493559,0.00431190241998956,0.00413820873107345,0,0.00695975450899131,0.0156677653725301,0.0187943013563135,0.000931755071600204,0,0.0104641048315788,0.0107163359573119,0.00128233162103248,0.00310764017894142,0.00220088839548164,0,0.782103798009607,0.785003822429706
15697_92,0.0101362071587044,0.133213513879133,0.0648319083662179,0,0.000166453448634669,0.00174783490407601,0.0902209263934163,0.0132383339938997,0.00647772889439759,0,0,0.0186812997568611,0,0.0529457139364643,0,0.00612174971334238,0,0.030410473940005,0.00564232461274019,0.0286148373836126,0,0.109890397675742,0,0,0,0.0202363869902622,0.030795133060004,0,0,0.00493012045235852,0.0295039645277398,0.0214890954973389,0,0.0338910835809591,0.000163688542718582,0.00605340466568493,0.0110317744734553,0.00731411458194225,0.00315316218455827,0,0.00457279538866553,0.0154823680757846,0.0106926877066181,0.0023260263626083,0.00282052307413623,0.0351979786527897,0.0109883105196325,0.00944575660671447,0.00877516737760135,0,0.00873205932811618,0.00403705224608153,0.00351967067130895,0.0150488602899987,0,0.0067778490052632,0.0167253139802905,0,0,0.0219237319284059,0,0.0125197663041603,0.0118798104779958,0.000870364941375973,0,0.0039145308050905,0.00570741923375808,0.0167537500895562,0,0,0.0178445778306433,0.0113170907353148,8.43477660158772e-05,0,0.00114055798780479,0,0.77541118608794,0.786801674944456
15697_93,0.00657220816737871,0.166360975995547,0.0533614693140075,0,0,0,0.0722116372671015,0.00421293575428462,0,0,0,0.0196717320530346,0,0.057582043656912,0,0.0120447802018784,0,0.030228671816949,0,0.00444190926805502,0,0.10031273917317,0.00213597404218745,0,0,0.0176900202446732,0.0390100767082123,0,0,0.0105456505821611,0.0190741411305639,0.0233790730829914,0.00226214522409432,0.0270943194988793,0.0198023993608484,0.0153864920975457,0.00106319556907401,0.00611561248436441,0.00623447340746951,0,0.00783178125174347,0.0211370716943947,0.0156260858566396,0,0.00592043713212131,0.0457333928467947,0.00369585243529919,0.0116033944415135,0.0133545961993713,0,0.00957601368671301,0.00475378962906796,0.00422281634295179,0.0109734635414981,0.000801185288665902,0,0.0129201257265973,0.00155649104213238,0,0.0167579180225187,0,0.0266092885960041,0,0.00263768013235917,0,0.00434119306373675,0.0138724939002879,0.0150905987842865,0.00785650661924645,0,0.0143011581540978,0.00679943070976583,0.00179563443179808,0,0.00343692436901096,0,0.816801654073424,0.769950883728989
15697_95,0.00859435225657509,0.104436312496042,0.0074668680773042,0.0196998701615897,0,0,0.107061089691198,0,0,0,0,0.0195822340269868,0,0.0368544931832536,0.00081864689983853,0.00606017677913351,0.00377419379036938,0.0236058361415306,0,0,0,0.0685566373923442,0,0,0,0.0595230677473784,0.105619414126828,0,0,0.000809715292155416,0.0319456806366956,0.0397106350579758,0.00518270293863964,0.0418061765224982,0.0228691638652581,0.00408551488093681,0,0.0119582609072699,0.0104971653393433,0,0.00269088035113928,0.0177454894036335,0.0110778339242613,0.000870182987714023,0.00693018061847481,0.0267078262605754,0.00893315473834769,0,0.0142874978820389,0,0,0.00148768376284642,0,0.0163667472239821,0,0.00911539876476081,0.0183072497268786,0,0.0017089275326374,0.0176329638374557,0.0045536730663603,0.0272069301127678,0.0145361774874051,0.00674708527104693,0,0.00581597308865219,0.00129754591342475,0.0230489458067317,0.000113559919928031,0,0.0114816705312351,0.00714252820021445,0,0,0.00367568537634269,0,0.715418991261391,0.81283017202339
15697_96,0.0126956072219637,0.11559210989622,0.0390215662534909,0,0,0,0.119546142382733,0.0103894723772936,0,0,0,0.0129067589761973,0,0.0477935379588516,0,0.00632548471718793,0,0.0317213150264685,0.0107676875490962,0.0138209744312864,0,0.110294432944941,0,0,0,0.0398583402628108,0.044560965349519,0.00102441449567297,0,0.00130221105060396,0.0316163307676708,0.0284037545103669,0,0.0278321317775165,0.0090640676610442,0.0053281838825157,0.00284146484016053,0.00845638552037229,0.011472883197461,0,0.018542522624647,0.0181463784583536,0.0113871881790722,0.000605930236232397,0,0.0264619069187474,0.00930462581972247,0,0.0108247538716343,0,0.00841939982341623,0.00453142149455511,0.0126500806745683,0.0237072659743012,0,0.000230767701753173,0.00949646316830719,0,0.00294867923109343,0.000242204989940998,0.00357535527471489,0.0258281727935582,0.0162703205631601,0,0.000252323366006287,0.00472367142290908,0.00538067626429621,0.0176638470528275,0.00122527709835411,0,0.0117190884376416,0.00918543282600322,0.000344104183083643,0.00241478496373474,0.00128113353592093,0,0.740473329453253,0.798781802377407
15697_441,0.0143954000759822,0.0757829149773846,0.03115441061259,0,0,0.00125923546587039,0.164151385500863,0.00622910918200002,0.00649689340773019,0,0,0.0155310387774438,0,0.0599271486344286,0,0.00748687111880919,0,0.0187967318899171,0.0066327420994289,0.00628755632424695,0,0.100618652397118,0,0,0,0.0311825866676177,0.0620374708510297,0.00332716439168127,0,0.0154326101063205,0.0291718423278444,0.03109867270132,0.000656736752752394,0.0112522209326715,0.0211621951260242,0.00801260609974952,0.00632993656116955,0.00265491432084356,0.0203859587210172,0,0.0068595845478539,0.0169336791269768,0.0140200197426025,0.00147855862768339,0.00232660805741906,0.0263444661489104,0,0.00217369925258454,0.0128702762481068,0,0,0.00584888536537719,0.0145625262836692,0.0133121370229526,0,0,0.0176287511906353,0,0,0.00375997784255573,0.0101523614284874,0.0211680912766313,0.00642877893206839,0,0,0.00276739122697639,0.00541377707287245,0.020978915749652,0,0,0.0148959542971277,0.00781612184835578,0.000891165088643344,0.0125233350906678,0.00138993250733567,0,0.818718577294482,0.76026660361321
15697_442,0,0.0792942294968208,0.0316611378224171,0,0.00832299527840626,0,0.0741298254783241,0.000655037747882663,0,0,0,0.0138957602373057,0,0.0487415847174414,0,0.00616968076462604,0,0.0135464500277741,0.000277660634713467,0.0479487836222558,0,0.082178126520966,0.00214207870724861,0.00115169666260051,0.0129105041742181,0.0390344123560044,0.0355297744216733,0,0.000112343601944638,0.0115553101503705,0.0603843307892417,0.0217272964504132,0.0164340391618863,0.00837071701922833,0.0200244048380213,0.00457357021596715,0.0145478742727959,0.0209423827948163,0.00388929679648,0,0.00427936326441736,0.0419382379356483,0.0273824920719308,0.00306419714824006,0.00945005603198164,0.0304024798885907,0,0.00897604859325161,0.00912776142515811,0,0.00494782371720449,0.00951556867998649,0.00712890953221946,0.0194878912855077,0,0,0.0184220992912912,0.0019702902450341,0.00959176700828174,0.00859621234307219,0,0.00892830844177646,0.0122335868465948,0.00723773861951684,0,0.000261149768087943,0.0249338958594351,0.013166690232557,0.00966841933158259,0,0.0104100674130669,0.00255151984438399,0.0102123185990217,0.00500334484382121,0.000960456976495905,0,0.858552404120447,0.751137925607407
15697_483,0.00932065878750274,0.0799431065684109,0.039724038490168,0,0,0,0.130304935621576,0.00235173206386048,0.0107414456121041,0,0,0.0116481726320564,0,0.0459380373219639,0,0.00914467862625509,0,0.0329123353703074,0.00858861604571522,0.00194435776059052,0,0.0941096858381534,0.00155105664081552,0,0,0.0349843810310726,0.0358753495656077,0.00906400895656387,0,0.0036581451386314,0.0177690236716908,0.0252893464286603,0.0098004668661751,0.0351520101095805,0.0243059011618159,0.0176114814084035,9.34687438960089e-05,0,0.0209469302934254,0,0.0133688234693521,0.00505804697253369,0.0101054953754993,0,0,0.071036004452891,0.00747681933997209,0,0.00269273287162052,0,0.000931927847736049,0.00729667891490867,0.0130277481186941,0.0144094408884585,0,0.00015477132184859,0.0192083420728061,0.00072230456684403,0.0059260531907832,0.00528172971968671,0.00922009993985205,0.0168514978765936,0.0118071079736952,0.00130417474863541,0.00239085709837975,0.00637920200907185,0,0.0120138978512829,0.00449727443471014,0,0.00837219337480399,0.0109762355937494,0.00763786960399031,0.015907352165224,0.00317194745137413,0,0.830507463526716,0.754466433819203
15697_484,0.0141971430370601,0.0687311084427607,0.0308652083295051,0.00114521287367164,0.012797235114606,0,0.151324973472604,0.00913724797380457,0.00325074764454304,0,0,0.0117195315710094,0,0.0524828520471824,0,0.00671793629636383,0,0.0307111957246129,0.0123709681839507,0.0106149001468732,0,0.0612171252112704,0,0,0,0.0408130144834585,0.0552344781046013,0.0108563298567864,0,0.010867950036818,0.0250730821969512,0.0249772118580339,0.00600416980680986,0.0314275974112839,0.0233616597651008,0.0113640403199717,0.00260494715208695,0,0.018455292244114,0,0.0104163974847024,0.0154552080262216,0.0160451447160085,0.000194121910037977,0,0.0259826779179077,0.00399209713984524,0,0.00758383329655371,0,0,0.010952295816588,0.0185342780190988,0.018763971756548,0,0.00230807504570221,0.0176424878222491,0,0.00844192133796302,0.00638226842887983,0.0130917245502365,0.0218305936907859,0.00100921426643601,0,0,0.00325245862653346,0.0072740487168444,0.0157440301071059,0.00489076178270597,0,0.00793241926005784,0.00568115995032887,0.000688243650014031,0.0140246093473987,0.00356279802741246,0,0.781878853064938,0.771512945736728
15697_485,0,0.0754871117954106,0.050560027863438,0,0.00170851723200423,0,0.0872361998045163,0.00341053904980527,0,0,0,0.00748652902969466,0,0.0506533020042551,0,0.00812590363802672,0.000965980001619226,0.0214832978561204,0.00918534856747112,0.0269358940558282,0,0.091449993227418,0.0023040554938091,0.000710049999057975,0.0062244774546798,0.0340368056971965,0.0371271282698242,0.0030101317166252,0,0.0101616731357399,0.0681798819124007,0.037394139842191,0.0106683679301855,0.00475394400451067,0.0174170966844496,0.00217440309875109,0.00195406137510522,0.0168602140377615,0.0118958969822447,0,0,0.0190857907664593,0.0349614187016551,0.00491359301587996,0.00244666500897929,0.0371724254166515,0.00563582049080199,0.0096193173916397,0.00432607758813485,0,0.00927244406148565,0.00562634891564858,0.00529575535582993,0.0209143354573006,0.000426913767529934,0,0.00994549973734381,7.36661804192412e-05,0.00677590324235523,0.0140834485749951,0,0.0150563932405362,0.0109259253828904,0.0101259906557237,0,0.00576032036531396,0.0267699875854203,0.0123191713467881,0.00358767729977737,0,0.00777268942854343,0.00250038961754821,0.0133207557210747,0.00172430392313327,0,0,0.852307549318863,0.755332625712481
15697_487,0.0107292710813829,0.0895978411756384,0.0368190413358565,0,0,0,0.0980392884431678,0.00544946440273602,0.0160861172057699,0,0,0.00694860369428532,0,0.0529366073816986,0,0.00940377082209224,0.00070386779412911,0.0290434482282198,0.00561675555194554,0.00373743625246452,0,0.0961512801144588,1.98986241589861e-05,0,0,0.0295496611630736,0.0443613945569276,0.00216920370078274,0,0,0.0187852147163066,0.0491880587303201,0.00781789066133957,0.0219098660043819,0.00572756093725959,0.012912217626405,0,0.00994497009468254,0.0147779106755649,0,0.0110714136357872,0.00642468717820087,0.025195751057726,0,0,0.0732162311040541,0.0105362731097256,0,0.0121300032553205,0,0.0106041527557817,0.00936667028660929,0.00706423382343179,0.0166839790770664,0,0.0021307424898424,0.0187645776776609,0,0.000789664720868282,0.0144825425215162,0.00914497316639099,0.0072827216874361,0.0126697045278301,0.00198670669326731,0,0.00607847984044307,0.00239679844630409,0.0200024453899826,0.00381387712977991,0,0.0105254655683457,0.00441529942673101,0.00923252307693095,0.0138055598755179,0.00175788150240059,0,0.802700328460976,0.76820640110746
15697_488,0.0147211074016673,0.11994243704138,0.0503121299476222,0,0.0032317037057076,0.00160434681424907,0.0881111206885953,0.01821204885364,0.00632750416824368,0,0,0.0186091004396144,0,0.050434356441549,0,0.00275185903998561,0.00290904821413351,0.0241486692969598,0.00550328085576345,0.0414216975089953,0,0.0997477133398441,0,0,0,0.0236249015384523,0.0335096229885498,0,0,0.0097802867365414,0.0314705085000426,0.0466950770447252,0,0.0276863109416553,0.00774965673590244,0.0057164821957222,0.0173125225104949,0.0064427792433329,0.00038695522302292,0,0.0107920137553933,0.00800691425290335,0.00685752535003325,0.00121325522294196,0.00336819751762781,0.0285384276991243,0.0105929214368909,0.0162569454371676,0.00621253639988479,0,0.0096426792535573,0.00399964733864287,0.00379630674475519,0.0162709041095651,0,0.00108743788186098,0.00685348746087741,0,0,0.0125352781461886,0,0.0184861938281091,0.0140079836184255,0.00211405542508205,0,0.00446028523529168,0.00664275526393321,0.0202100191872597,0,0,0.0194304442104239,0.00855626241421612,0.000264336892641168,0.00143995850081096,0,0,0.765351839898901,0.788612537977621
