Mixture,Inh_L4-6_PVALB_SULF1,Exc_L2-3_LINC00507_FREM3,Oligo_L1-6_OPALIN,Exc_L5-6_THEMIS_C1QL3,Exc_L3-5_RORB_ESR1,Exc_L3-4_RORB_CARM1P1,Inh_L2-4_PVALB_WFDC2,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,Inh_L1_SST_CHRNA4,Exc_L5-6_FEZF2_ABO,Inh_L1-4_LAMP5_LCP2,Exc_L2_LAMP5_LTK,Inh_L1-2_GAD1_MC4R,Inh_L1-2_SST_BAGE2,Exc_L2-4_LINC00507_GLP2R,Inh_L1-2_PAX6_CDH12,Inh_L2-5_VIP_SERPINF1,Exc_L3-5_RORB_COL22A1,Inh_L2-6_LAMP5_CA1,Inh_L1_SST_NMBR,Exc_L4-5_RORB_DAPK2,Astro_L1-6_FGFR3_SLC14A1,OPC_L1-6_PDGFRA,Exc_L3-5_RORB_TWIST2,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L2-5_PVALB_SCUBE3,Inh_L1-3_SST_CALB1,no_class,Inh_L1-3_VIP_CHRM2,Inh_L1-3_VIP_ADAMTSL1,Exc_L4-6_FEZF2_IL26,Exc_L5-6_RORB_TTC12,Inh_L3-6_VIP_HS3ST3A1,Micro_L1-3_TYROBP,Inh_L4-6_SST_B3GAT2,Inh_L5-6_SST_MIR548F2,Inh_L1-3_VIP_GGH,Inh_L3-5_SST_ADGRG6,Inh_L4-5_SST_STK32A,Exc_L5-6_THEMIS_CRABP1,Exc_L5-6_THEMIS_FGF10,Exc_L3-5_RORB_FILIP1L,Exc_L4-6_RORB_C1R,Inh_L5-6_SST_TH,Astro_L1-2_FGFR3_GFAP,Inh_L2-4_VIP_CBLN1,Inh_L2-6_VIP_QPCT,Exc_L5-6_SLC17A7_IL15,Inh_L2-5_VIP_TYR,Inh_L4-5_PVALB_MEPE,Inh_L1-4_VIP_OPRM1,Inh_L1-2_VIP_PCDH20,Exc_L5-6_THEMIS_DCSTAMP,Inh_L4-6_SST_GXYLT2,Inh_L5-6_SST_KLHDC8A,Inh_L2-4_VIP_SPAG17,Inh_L3-6_SST_HPGD,Inh_L1-2_LAMP5_DBP,Inh_L2-3_VIP_CASC6,Inh_L5-6_SST_NPM1P10,Inh_L5-6_GAD1_GLP1R,Inh_L1-2_VIP_LBH,Inh_L5-6_PVALB_LGR5,Inh_L1-3_PAX6_SYT6,Inh_L1-4_VIP_CHRNA6,Inh_L2-4_SST_FRZB,Inh_L1-3_VIP_CCDC184,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L1-4_VIP_PENK,Inh_L3-6_SST_NPY,Exc_L4-5_FEZF2_SCN4B,Exc_L6_FEZF2_SCUBE1,Exc_L6_FEZF2_OR2T8,Inh_L1-2_VIP_TSPAN12,P-value,Correlation,RMSE
15496_349,0,0.17130376142712,0,0.123561288482045,0,0,0.010230130248109,0,0.0656456937147188,0.00650694992194505,0.0255028799618768,0.00207486996828685,0.046555430533604,0,0.00409642776878102,0,0,0,0.0531679744704032,0,0.00112688206272718,0,0.00802666704462901,0.00311428903245754,0,0.0125058819200651,0,0,0.0405380885649158,0.00548046450534657,0.0179873006736084,0.0251843047281088,0.0138458733232879,0.0141300213946044,0,0,0.0248908413308898,0.00607608002119218,0,0.00269458356828267,0.00140045487235129,0.0360268107325189,0,0.0295989704011785,0,0.000633390536956099,0.0123701398943778,0.00293205086371083,0.0152990076954483,0.0219213313312164,0.00573012522627592,0,0,0.00791497350218262,0.0110976613909641,0.00866249353178389,0.00701981031250035,0.0141797447855729,0,0.0124829926351303,0.00657731384533966,0.0142507748958819,0.00849820802059041,0,0.000603967900403405,0.00744035051629299,0.00735723383647677,0.0202101085880099,0.0153753764064441,0,0,0.0143034745298315,0.0169636508139341,0.0169028982676221,0,0,0.67532568725623,0.830095649021843
15496_350,0,0.137309655669417,0,0.10905200997042,0,0.00166717887879955,0.0146333976762256,0,0.0855929922153955,0.00132936539554748,0.0139433112409208,0.0134166029179461,0,0.000515299642901198,0,0.00742666526112225,0,0,0.0437397341753681,0,0,0.00262099275333642,0.0302398658468923,0.0109536858703736,0,0.0143883085030688,0,0,0.0261744495463408,0.00102827507694642,0.0171096310688225,0.00308200277674171,0.0183294545287461,0.0203542171849636,0.00464351330266122,0,0.0303904260322298,0.00922933239256655,0.00118434436078504,0,0,0.0644137270886123,0,0.0200416862812118,0.00202913339470223,0.00606453740533077,0.0227362189960491,0,0.0245016404921435,0.0108131171681637,0.00673043351542695,0,0.00622763473723269,0.0063881086042104,0.00913734712459944,0.0154276498931711,0.00792703089983867,0.049016727622297,0,0.0128453038148662,0.00321464539595807,0.0112894742799242,7.96712111083923e-05,0.000665218561863999,0.0205609953304448,0.00756734945098668,0,0.0123342193213193,0.0153477783679598,0.000361959568132945,0.00336077002763971,0.0102960194095572,0.0128873169791403,0.0193795727695697,0,0,0.794008117072234,0.784522362437913
15496_351,0,0.190301995875657,0,0.109248033313942,0,0.00253449152615256,0.021672030367879,0,0.0785110405240877,0.00351238800298303,0.0186575867327926,0.0133803304466984,0.00815965898492985,0,0,0,0,0,0.0557809017890033,0,0,0.00607997540657552,0.0107512304329255,0.00140561185966874,0,0.0232871773412181,0,0.00498503357502895,0.0267267644306641,0.00883559795682812,0.0227863502427528,0.0151109167527749,0.011184623884228,0.00828535394882128,0.00279850609020616,0,0.0193907262841447,0.00592891843255358,0,0.00454167487065258,0,0.0464633645489135,0,0.0122073488348366,0.00391486773868498,0,0.0116666676055929,0.00885904386806912,0.0156881142763252,0.0220229026919252,0.00596422624912451,0,0.00429355516906522,0.00146204707576881,0.0164342511364862,0.0144789921010476,0.00440940337916422,0.0317530838552312,4.62648033510157e-05,0.00659012357190413,0.000739074483146624,0.00754458748966749,0.00436866308397063,0.00611419717730444,0.0130662565467635,0.00353689572650893,0.00588209617368587,0.0108386876446421,0.00895105492546841,0.00198486984891725,0.00124599842458032,0.0315846261575499,0.0155818050994986,0.00845001123963725,0,0,0.778553465894548,0.790637659652225
15496_364,0,0.16165588895518,0,0.172832663461384,0,0,0.00806821264430828,0,0.0470168836060707,0.00119700307919778,0.0208412554091655,0.0255003397956499,0.00134305113498551,0,0,0.0015047563731927,0.00775491871790903,0,0.056845353695116,0,0,0,0.0136735157702163,0.00237250067321603,0,0,0,0,0.0275234127957947,0.0134193091456591,0.0118616536344534,0.0120086740355236,0,0.0205509362144525,1.2743462084318e-05,0,0.0319527201462327,0.00857346212629538,0,0,0.0155706511404415,0.0541208339402957,0,0.0210945427986591,0,0,0.00624377592695945,0.00222909709214416,0.0174619475789749,0.012850325303313,0.00724439446653382,0,0.00426045643170824,0.00306514645057467,0.0187674982286345,0.0148981275319405,0.00985681181735117,0.0306757758330651,0,0,0,0.0155584007809255,0.000599635570691326,0.00339388730151942,0.011442715635278,0.0111625921452582,0,0.017575601119275,0.0125530679966775,0,0.000574540372640423,0.0095714420515076,0.0209819385751064,0.0204475921830047,0.0112899468514322,0,0.786149254162881,0.782539289313242
15496_366,0,0.130824070721803,0,0.114714333284721,0.00434382286565266,0.00786469190410003,0.00902827194192966,0,0.0821242532032907,0.00339133965353495,0.0460700928270226,0.0251076847689678,0.00676001668100693,0,0,0,0,0,0.0496698290260673,0,0,0,0.00496036700323675,0.00228580784499869,0,0.0103069836118311,0.0014647133410315,0.00568899498825661,0.0382977864848589,0.0254945783708913,0.0251268945441382,0.0133024282094429,0.0187860021109451,0.00919521162008509,0,0,0.0252952146282356,0,0,0.00530754308310781,0,0.0591535432022895,0,0.0181463753992843,0,0,0.00561300757971352,0.00815652429051622,0.015325554529575,0.0166362595313569,0.0117124493013583,0,0.00456941841370861,0.0121720381823135,0.0103202561029584,0.0112200512169891,0.00693258811805192,0.0254461694211748,0,0.00206567735666464,0,0.0105134685368727,0,0.00506464285213531,0.0165255957073211,0.0028866020535309,0.000849219820613594,0.0163010102608381,0.0130541098506356,0,0.000174058391856439,0.0315559174588943,0.0157964209235362,0.0143981087786549,0,0,0.763971502138686,0.794175323763031
15496_469,0,0.232904929108742,0,0.0926451441571099,0,0,0.0109138030319957,0,0.0328917301119665,0,0.0176170694775858,0.0235602767608715,0.0212692238220265,0.00546033074542032,0,0,0.00698720109362696,0,0.0666789728046341,0,0,0.000831790894282814,0.0154435230606257,0.00256013879024581,0,0.0309109736667879,0,0.00658594011569262,0.0371493967551297,0.0166662519598334,0.0112601800707021,0.0168311844668904,0.00215307065347194,0.00608869908700682,0.00127561040351613,0,0.0254080114755318,0.0104774334117834,0,0.00363532078831545,0,0.032988984489369,0,0.0226406303661375,0,0,0.0199443900914863,0.00649606013439915,0.012601422087945,0.0204251700166117,0.00968940841341429,0.00770012039128694,0,0.000949345140258854,0.0217351984735824,0.013862669109204,0.00372619594500437,0.0340736180239728,0,0,0,0.00896254896114818,0,0.0132742539498609,0.00314045297792808,0.00650189455788649,0,0,0.0109758289143281,0,0.00100585186791408,0.0344658949073896,0.0108605978933278,0.00487373378959025,0.000899522784159093,0,0.775341424177526,0.794053183776035
15697_20,0,0.156539696540185,0,0.145683266124487,0,0,0.0028183305229209,0,0.0353183103157896,0.0121181501533682,0.0207167402430578,0.00226286245542947,0.0739233776192321,0,0.00382126208200406,0,0,0,0.0511997237037236,0,0.00707739021132308,0.0107515123942064,0.001168662238681,0.00221880997226608,0,0.000825829740498733,0,0.00593829190281732,0.0424775447941848,0.00909454427090823,0.00848461930564975,0.0232523792052495,0.0142989716831654,0.0186918852193841,0,0,0.031886744685578,0.00947498290658401,0,0,0.00500064850657979,0.0331635540924893,0,0.0311817898964652,0,0,0.0066131840374252,0.00262647445842102,0.0182336332740575,0.025699038734308,0.0136554702498845,0,0,0.000607661600200562,0.0220747079750035,0.010747841065986,0.00819440204960996,0.0113668814509054,0,0.00859536719273186,0.00583610214721182,0.0135808181493262,0.0046184471674406,0,0,0.0151571786039537,0.00802440474599712,0.0102555579805648,0.0157685011119509,0,6.75319892913651e-05,0.0142938885825372,0.0111252090884099,0.0131012301677751,0.000366587390779557,0,0.725739451058097,0.809801847685441
15697_21,0,0.167051916060755,0,0.143480451431485,0,0.00144640791541684,0.0137164442715203,0,0.0533246254921125,0,0.0111652893271156,0.0258530582536243,0.00258289421370662,0,0,0.00666929567391694,0.00485104578826031,0,0.0503881849242772,0,0,0,0.016323325389893,0.00308956855808427,0,0.00303451331138623,0,0.00449876138954159,0.0175892951883429,0.00198730391028949,0.0162564109047312,0.015192753709935,0.00864057313617597,0.0123850984753593,0.00200033648556631,0,0.0175995911027317,0.012633924192405,0,0,0.00555117835776482,0.0490420106831065,0,0.0185759804347108,0,0.000492967863859651,0.0217975300384609,0.000238381055471154,0.0162250673268263,0.0163693088829367,0.00554082149666372,0,0.0114281501230532,0.00575344099824511,0.0162939042519973,0.0175717209839536,0.00694297132023691,0.0447194369875909,0,0.0124386940128269,0.00267657391088313,0.0171790022954527,0,0,0.0171489076297268,0.00985435718646942,0.00147274352579618,0.0117842061135205,0.0117433292388312,0.000221314595271903,0.0183933392834407,0.0081561882924274,0.0102994973931214,0.0196779036480261,0.0106500029626956,0,0.834490017297453,0.750578990834721
15697_22,0,0.1735337133065,0,0.131284796523038,0,0.0112226245823457,0.00491474227373775,0,0.064316402416454,0,0.0366799177190016,0.0213037289582174,0,0,0.00181366509306172,0.000545112422004058,0,0,0.0521069590733584,0,0,0,0.00585411116120526,0.00159601814353896,0,0.0197614107026332,0,0.0118474915320702,0.0224692070464097,0.0213857180350222,0.0278956851447398,0.0213656302236212,0,0.0146270193350839,0,0.00109604850650035,0.0277444913371584,0,0,0,0.000271131813102775,0.0487669299834448,0,0.0239173401145072,0,0,0.0182541952552463,0.00558620791254873,0.0201209958880719,0.0159460937801096,0.0142691914443538,0,0.00570647116670095,0.00567014803252098,0.0184540494551284,0.00904442068451553,0.0036496266690433,0.02765728864618,0,0.00445863420815069,0,0.0107076016407352,0,0.00364826037989484,0.0148860981148603,0.00418711091047224,0,0.00766664762665472,0.00945233676147905,0,0.000248839875972646,0.0302012398210018,0.00852067721064301,0.0147295975621744,0.000614371506785088,0,0.79002809331524,0.786199067702763
15697_45,0,0.173139504885086,0,0.1461654972806,0,0,0.0155467427139598,0,0.0456001418051038,0.0105224170161879,0.0234970641501811,0,0.0559275723668572,0,0,0,0,0,0.0366054794557068,0,0.0035156613698942,0.00784815374779054,0.00198631010010213,3.93207740924154e-06,0,0.00987366376613463,0,0,0.0399363613292516,0.00783900458884508,0.0209308974636348,0.0101992284178371,0.0189259363996358,0.0183705126267345,0,0,0.0230351434797079,0.0065125596867926,0,0.000791164272676937,0,0.0417046163111335,0,0.0310687780897252,0.00165089176139165,0,0.0102303172461216,0.0015204967939317,0.0286585413244529,0.0219192638386783,0.00568116529044861,0,0,0.00977852889253985,0.0148100437591784,0.010982762782817,0.00321455570657128,0.0135054209247427,0,0.0140386374151277,0.00240722900271403,0.0109124756748909,0.00939618122776269,0,0,0.00913626516355508,0.0115034256290938,0.0138788979899286,0.012488612282474,0,0,0.0161502445652068,0.0148892236681791,0.0137004756592049,0,0,0.663919556467958,0.832596290973389
15697_46,0,0.148339796245874,0,0.104074699515182,0,0,0.0102417656351766,0,0.0846619996677934,0.00510299069527999,0.0255202717383803,0.0114813046025197,0,0,0,0,0.000659944049654226,0,0.0457196134842528,0,0,0.0100349474310885,0.00822160636498942,0.00573208554852899,0.00079807079712153,0.0252701976042995,0,0.00490145973663409,0.0062914405882406,0.00295907318147748,0.0158931384441824,0.0307960564631977,0.0193342997816668,0.00665627652961414,0,0,0.0243873783818446,0.0129896726232769,0,0.00291540528869181,0.0177292200313277,0.0429708098036169,0,0.0167747943613666,0.00246082791561253,0,0.016655602265745,0.00408683806951091,0.0235958434753596,0.0140437767359676,0.0189495337435409,0.00161475598591096,0.012593819687115,0,0.019181871562554,0.0140253423737254,0,0.0287010986251401,0.00275732340586321,0.00683622940002973,0.00179196482043035,0.00808102565711477,0.00713380853293683,0.00319475347000921,0.0112532423400057,0.00266780657821727,0.00638571518128142,0.0108836335471536,0.00903582063955275,0.00114875590157915,0.00474616996114219,0.0417306299662318,0.016521541514231,0.0165567297055493,0.00290722034321159,0,0.815254544231562,0.773759229884761
15697_75,0,0.211511939502068,0,0.12670956232127,0,0.00647980390485474,0.0208095461626892,0,0.0643864675087664,0.00428652480519363,0.0200818797480687,0.0106639509664495,0,0,0,0,0,0,0.0476889407759762,0,0,0.00770638619368235,0.0129930226289779,0.00538963301054506,0,0.0194508462701881,0,0,0.0135019004204968,0.00681893227631974,0.0167564657281568,0.0125913084741534,0.0237087709420155,0.00990669044620717,0.000959681995904502,0,0.0187610103331434,0.00378386080064462,0,0.00738042665347839,0,0.0484429911141855,0,0.0201139487359867,0,0,0.0126219710163133,0.00193499011751817,0.0205826344003634,0.0205637569041457,0.00694424084747803,0,0.00592673497626696,0.000882174104694405,0.0157897315778872,0.0119056590240205,0.0039681058383756,0.0270289677281053,0,0.00629067391311991,0.00599914695452289,0.00612958910681192,0.00684948396053835,0.00261141424813806,0.0140067114483182,0.00764799185791283,0.00191629212620885,0.0137990676330226,0.00875913726536234,8.70366700428581e-05,0.000527464361518807,0.0349106843257373,0.0141973658034129,0.00723448207074099,0,0,0.7718533397841,0.793666054744124
15697_92,0,0.176829519931976,0,0.12621183997146,0,0.0290229570603977,0.0219717240588685,0,0.0769702991336326,0.00464597549928286,0.047095002729458,0.0167656477387697,0,0,0,0.00455711218744787,0,0,0.0430071955314743,0,0,0,0.00460064901440962,0.000698382603813953,0,0.0123203912183909,0,0.00574580353534742,0.0205231051247091,0.00932274982089638,0.0213687283283537,0.0108697194886377,0.0185938267698989,0.0008272204685154,0,0,0.0156012930285983,0.00128944799315863,0,0,0,0.051762052374898,0,0.01299319262649,0.000436227951619832,0,0.0123167017909663,0.00571501812781009,0.0235281231115939,0.0186613050334002,0.00624752835096996,0,0.00308105284654286,0.00783251468247358,0.019392425253267,0.0164963253621073,0.00459741966940726,0.0245497144406345,0,0.00925547781541189,0.000320258618312374,0.00614839353102764,0.00300011464551467,0.00206320849351344,0.0221068457552835,0.00258597634288734,0.00143300927188356,0.0216230574205721,0.00974932320540907,0,0,0.0254808607488445,0.00936844877657645,0.0104168325150851,0,0,0.774382403171937,0.791270545464399
15697_93,0,0.202516868073108,0,0.106949617248202,0,0.0142797213421953,0.0252684364841664,0,0.0674299220117936,0.00105016295659995,0.00785866062706866,0.0182588214405139,0,0,0,0,0,0.00113801301573144,0.0573777538752085,0,0,0.00998593045500653,0.0144031981758749,0.00598648528841271,0,0.0288899602002773,0,0,0.0155231043176851,0.00725146777449975,0.0146276369716244,0.0141302966382807,0.0226016026734681,0.00115852046266957,0.0020057002122022,0,0.0194487170244418,0.00754813712249153,0,0.00453368779029558,0.000556316654026186,0.0432114296249312,0,0.0103052223530041,0,0,0.0169781060897678,0.00610051257841223,0.0163473609698339,0.0221216960453625,0.00836462730133787,0,0.00704922642861095,0.00677276741446385,0.0150442978521636,0.0147451171758617,0.00325886253060758,0.0319083433924428,0,0.00863015134047952,0.000681895438050126,0.00509328309092801,0.00207335007129488,0.00535769509701413,0.0150525439871374,0.00282962576357065,0.00327375938629691,0.0123313502709333,0.00959818631283869,0.000759569818106046,0.000724224665320263,0.0408434832323933,0.0118802790026015,0.00788429393039101,0,0,0.795618162270618,0.785835729124273
15697_95,0,0.173028064486129,0,0.133722604968183,0,0,0.0157053345019493,0,0.0579006114187965,0.00879260685866106,0.0337487711201818,0,0.0465554245775748,0,0,0,0,0,0.044066178557422,0,0.00233009298938766,0.00266902031342184,0.00212865511852171,0.000107940715537801,0,0.00734034529205774,0,0.000180879575332199,0.0363028255068399,0.0087897827458647,0.0180132507002514,0.0185608433470645,0.0241242968029149,0.011196339524241,0,0,0.0285538827981339,0.00705393776556788,0,0.00168555796473883,0,0.0362699402691302,0,0.0264053437978689,0.00191371797933328,0,0.0115977114272848,0.00408722820637791,0.0237627090293249,0.0262740236891093,0.00558684502420492,0,0,0.00792013794153868,0.014511101368411,0.0117093360333845,0.00164939578271556,0.0144115695290437,0,0.0100082527927311,0.00473682093777154,0.0122866625053611,0.00941768794187274,0,0.00242564595750786,0.0136840497386183,0.0101937761048024,0.0139317044049561,0.0132555645485916,0,0,0.0108550175833866,0.0167460750286053,0.0138024347292944,0,0,0.661468006040358,0.833634177116906
15697_96,0,0.171924508398612,0,0.135532154999892,0,0.00274510278215707,0.00908903427059301,0,0.0756902038882495,0.00637124061637925,0.0218691407216645,0.0227707168444637,0,0,0,0.0133929834115482,0.0019560321484745,0,0.0405845194319362,0,0,0,0.00387633296952117,0.00120947741677172,0,0.00747790674908853,0,0.006444248356613,0.0403773701582324,0.0160645512573628,0.0190262025889209,0.0170319559399473,0.0263822937880307,0.0123213063317557,0,0,0.0352289504016377,0,0.00217652589399134,0,0,0.0470129897956196,0,0.0117674118012076,0,0,0.00652535503877721,0,0.0277719866068537,0.0189634068894527,0.0105358070589845,0,0.00141647141303507,0.00235654610112486,0.0179555181686391,0.0150660760538426,0.00708763648757106,0.0231157615791614,0,0.000126365314101006,0.00267089539497602,0.0082092800567068,0.00440478000456115,0,0.0109928268313647,0.00688839576030448,0,0.0223260401453876,0.0110905346050693,0,4.03438365703151e-05,0.0137260700311623,0.00516119972299521,0.0207398325902213,0.0145057093464674,0,0.726688125701486,0.806864587998658
15697_441,0,0.136371733975052,0,0.173075658684802,0,0,0.00545943819158719,0,0.0762996264600957,0.0014193826266359,0.00989403415639994,0.0216037251222733,0.0118594275641111,0,0,0.0129080122237498,0.00535717777752785,0,0.045458756284214,0,0,0.00974469575704647,0.00644619204149365,0.00067591510554292,0,0,0.000395717274381077,0.0056604085219999,0.025754003987085,0.0232288077526247,0.0150138487152636,0.0222490445740443,0.0112041285995279,0.0137533554920891,0,0,0.0255844006577817,0.0067794579677075,0,0,0.00894717162076394,0.0464876386482224,0,0.0262049210394545,0,0,0.0137392142341368,0.00168988396792724,0.0234070404985477,0.00378512044596115,0.0106173897013843,0,0.0139585550492407,0,0.0169451724269047,0.00890735954018361,0.00779307640431619,0.0237143347378244,0,0,0.00249983046843408,0.0102831250981502,0,0.00110677758068329,0.0120825811416125,0.0116571835373732,0.00775626889619542,0.0115407910748205,0.00961539164433152,0,0.000386525488130907,0.0166973671606257,0.0109647766313934,0.0194712073181896,0.0135443461321561,0,0.788597556143088,0.779039200738108
15697_442,0,0.137943131305612,0.000764316867717989,0.0925458806305348,0,0.00383827238758171,0.0118255449124572,0,0.0778067942460409,0.00251105949307458,0.0351466476537869,0.0167998737097932,0,0,0,0,0.00391553963299441,0,0.0455490487018028,0,0,0.014497456867475,0.00262124558279994,0.00457252167525946,0,0.0167627247647283,0.00150267988736422,0.0133853508091263,0.00699343719141126,0.0025869532964507,0.0140700015667644,0.0533434081309279,0.0224722913348431,0.00428767697893913,0.00136451705292903,0,0.019737739254355,0.0127429954900169,0,0,0.0253397122929038,0.034434868584892,0.00285695763045245,0.0240288649286038,0.000927462071388176,0,0.0214385240699376,0.00506415448961689,0.0225453782246216,0.0170351264126916,0.0111685479634507,0.00345921965582285,0.00650378162960438,0,0.0181743446242114,0.0196905274879262,0.00162180680591185,0.0254070648140639,0,0.00409035898066563,0,0.00780218190391949,0.00482290834169799,0.00592297529896662,0.00155565168067241,0.00538117281799756,0.00477529608034974,0.0111809331416285,0.00791824378617782,0.00150502776359271,0.00348917944017907,0.0519844908597019,0.0141210638337311,0.00999687729374451,0.00617018766608863,0,0.820211580132834,0.772863337157527
15697_483,0,0.171643581126995,0,0.122049055445976,0,0.00545869779721738,0.0086113748284398,0,0.0660188385875273,0,0.0184627745072319,0.0175374809838586,0,0,0,0.00669229026143532,0.00597985540524445,4.80640628553471e-05,0.0546408549317374,0,0,0.00501698872905897,0.0172004543630374,0.00299654474809107,0,0.00188906329387788,0,0.00584424741782146,0.026245219232506,0,0.0110502669804065,0.00931618447829592,0.0258483970793389,0.0124642258898384,0.0014518414138548,0,0.0250551929127156,0.00848799520844812,0,0,0.0019652659574923,0.0476055594696044,0,0.0152248498490034,0.00183007819141607,0.00130909314917777,0.0208916131858084,0,0.0315571126328505,0.00743251613155453,0.0109188927113288,0,0.00991312087084267,0.00462286926654222,0.00976949622140038,0.0188523252903893,0.00199025303760516,0.0481327635417818,0,0.00865862301182902,0.00229028037136845,0.0107645542112111,0.00194662930494356,0,0.020741050541279,0.0136186847497117,0,0.0262583232724585,0.0117335437960715,0.000832878638487707,0.0032496769414762,0.00507332696132218,0.00607643253882552,0.0163712892010547,0.0103594072673535,0,0.812119156964479,0.773039141304091
15697_484,0,0.142830954975248,0,0.173746106345648,0,0,0.0186697395140897,0,0.0527898891976487,0.000746394708607265,0.0311470108467474,0.0247203831113088,0,0,0,0.000270420262541111,0.0075192408651892,0,0.0452212480924693,0,0,0,0.00930850558119181,0.00174455329740492,0,0.00861427573795504,0.00190537711975032,0.00638794091305331,0.0275307792547712,0.011867814507007,0.0118234326538126,0.0183231481659658,0.0183637264366647,0.0153207143500253,0.00024866390069283,0,0.0177051992060702,0.00602122634386048,0,0,0.000688774342698969,0.0452074498019045,0,0.0182142645562714,0,0,0.0161204418051497,0,0.0276285030198312,0.00995909261957133,0.000235059440630732,0,0,0.00775850990996457,0.0175203871894534,0.0222635390051206,0.0063129252661718,0.0202105263144353,0,0.00958255658540109,0,0.00958498855497699,0.00741023557162081,0.000856145399517979,0.0134263630667189,0.0155328299508886,0.00113651837355182,0.0190814595798759,0.0118408183911752,0.00200721104928068,0,0.011580611152079,0.0167423035406755,0.0172760434614114,0.0189956966638993,0,0.76360423511876,0.78757604195879
15697_485,0,0.124909059961231,1.14321944647657e-05,0.0866364646747174,0,0.0134277321541924,0.0156856259697082,0,0.070187789752315,0,0.0416521216658552,0.0165427879094489,0,0,0,0,0.00177942102833194,0,0.040358920658669,0,0,0.0117182036825632,0.00230919362315673,0.00369385089873063,0,0.00276182752428384,0,0.00793006290506182,0,0.00237932452340053,0.0208168945436896,0.0668590842453743,0.0222868344533205,0.0110328911904429,0.000111455273102856,0,0.0219836356370005,0.0107925459264689,0,0.000168573009570053,0.0178733505547176,0.0400098856807344,0,0.0201702956031864,0,0,0.0186690882740012,0.0049518009346115,0.0248010301060993,0.0141842310324259,0.0284680075528747,0,0.00692871967516062,0,0.0143009281685822,0.0130914305881423,0,0.026236523664485,0,0.00446281526771271,0,0.0127940750034755,0,0.00762707765503863,0.00372485469509837,0.00428733546602034,0,0.0191074245663156,0.0089193027666039,0,0.00494966672346669,0.0653440454354006,0.0166945909501478,0.0169342195679954,0.00943356666260363,0,0.827323741570257,0.771491619715848
15697_487,0,0.171247967042292,0,0.106143958420415,0.00185386146994572,0.00172055106501384,0.00260859136116541,0,0.069997601394574,0.000899320096086545,0.0188261939347573,0.0209383446379146,0,0,0,0.0107691140904422,0.00180443881848488,0,0.0528693087506859,0,0,0,0.00951129865076544,0.00365420721995979,0,0.00932127073289843,0,0.00245029926257732,0.0193422161252905,0,0.0192029158812666,0.0177735483787053,0.0187195996407854,0.0120366055946724,0,0,0.0210721035923215,0.00821036810405117,0,0,0.00312757509502849,0.0432176838339946,0,0.0173183261471175,0.00816935958302193,0,0.0219046137260014,0,0.0247886576403458,0.0194068936596676,0.00166296147556405,0,0.0091722879795635,0.00628580807445518,0.012675668810192,0.0202536139706952,0.00483680706350086,0.0450478579726156,0,0.00858303194669679,0.00620069573306496,0.00749963432758122,0.00765928358438019,0.00304449705724741,0.0282255689930529,0.0105608679159528,0,0.0215005406714538,0.00741764208865064,0.00117473558284564,0.00377315209105933,0.0152799988600383,0.0105011164024136,0.0197846410045356,0.00995279444419226,0,0.782438335312706,0.781193229389286
15697_488,0,0.172743682746093,0,0.0983680151917372,0.000767985404927474,0.0123843884727002,0.00825784318526811,0,0.0917625319676365,0.00246148901397433,0.0484388851505696,0.0228947428781763,0,0,0,0,0,0,0.0407424541909633,0,0.00224981999146282,0,0.00302904661989261,0.00194100974861939,0,0.00798278445429962,0,0.0207538288524791,0.0288675349233569,0.0193757591814886,0.0214871356770198,0.0188821645434882,0.016575848201815,0.000284143768841983,0,0,0.02074085595075,0,0,0,0.0137163764550188,0.0582525584313886,0,0.00890008030132792,0,0,0.00928124425069073,0.0128504021876894,0.0176577567874411,0.0172215545751644,0.00843652708830149,0,0.0105826217370262,0.0068608370477653,0.0178303917950065,0.011400984169188,0.0053755414522663,0.0235130766709317,0,0.00735338968594636,0,0.00717688882825215,0,0.0032231350089894,0.0136457258466592,0,0.00195038718928317,0.0208295315999995,0.0109788095419095,0,9.21783434689802e-05,0.0254058921548761,0.00514692915973717,0.0213252295761122,0,0,0.759632230378501,0.796946706789416
15697_489,0,0.184634876388748,0,0.112664594427445,0,0.0128113081465383,0.0187925362567459,0,0.0811640432594174,0.00340657254869633,0.0203294626844927,0.0170678558978064,0,0,0,0,0,0,0.0543082926940161,0,0,0.0135998658259635,0.00561146955515228,0.00456832494794122,0,0.0185641474796009,0,0.00631585595739268,0.0123920024377755,0.00524512189732609,0.0114166962860284,0.0126552814316257,0.0161316538426239,0.0094543687225283,0,0,0.0172757995750233,0.00898243310781229,0,0.000942418876282087,0.0056099916957489,0.0509495515744975,0,0.01045534328606,0.00392456463351395,0,0.00814103084119099,0.00789336899347528,0.0203066252141231,0.0230997894591234,0.00747032222561268,0,0.00694097990105566,0.00253259173728867,0.0156111586356205,0.0167682441629772,0.000286974415454692,0.0310606405295389,0.00134429331039733,0.0123980641162163,0,0.00566813708953265,0.00470900870799029,0.00298146236947262,0.0100345972775754,0.00226901932775975,0.00797609411676089,0.0151494472898695,0.00918066866808864,0.00343989942767346,0.000225553324451328,0.0395551623932512,0.0141814484402298,0.011500984588467,0,0,0.750951995531512,0.799885722866961
