,probe_ind,ant-post,step,gene_symbol
3864,55429,anterior,4,A_23_P6023
3865,3139,anterior,4,INS
3866,25597,anterior,4,MLXIPL
3867,51608,anterior,4,A_32_P226200
3868,30291,anterior,4,CXCL12
3869,49981,anterior,4,A_32_P191290
3870,53003,anterior,4,A_24_P76319
3871,7291,anterior,4,TAGLN2
3872,27801,anterior,4,PLCXD3
3873,39056,anterior,4,C2orf80
3874,32076,anterior,4,ADRA1B
3875,33585,anterior,4,CCDC46
3876,43037,anterior,4,LINC00158
3877,41325,anterior,4,ACVR1
3878,11979,anterior,4,SLC7A11
3879,36468,anterior,4,BEND7
3880,12276,anterior,4,C2CD2
3881,24736,anterior,4,CRB2
3882,25776,anterior,4,MAL
3883,16054,anterior,4,RTN4
3884,5281,anterior,4,RET
3885,21181,anterior,4,DNAJC21
3886,3526,anterior,4,MT2A
3887,16737,anterior,4,OTUB2
3888,43025,anterior,4,ART3
3889,18931,anterior,4,MYO18B
3890,54894,anterior,4,A_32_P332320
3891,1285,anterior,4,FABP5
3892,32252,anterior,4,PM20D2
3893,55267,anterior,4,A_23_P47110
3894,48358,anterior,4,A_32_P128952
3895,10166,anterior,4,CYP46A1
3896,3142,anterior,4,INPP5B
3897,9938,anterior,4,PCGF3
3898,45016,anterior,4,BTG1
3899,22910,anterior,4,PLD6
3900,3093,posterior,4,IL12B
3901,9525,posterior,4,DSCR3
3902,49562,posterior,4,A_24_P479793
3903,12781,posterior,4,GNL2
3904,52650,posterior,4,A_32_P163937
3905,13906,posterior,4,TMCO1
3906,43478,posterior,4,LOC100131510
3907,715,posterior,4,CHGA
3908,14,posterior,4,DAGLA
3909,44112,posterior,4,LOC100289454
3910,48853,posterior,4,A_32_P90615
3911,10106,posterior,4,ARPP-21
3912,49164,posterior,4,A_24_P15563
3913,2811,posterior,4,KCNJ14
3914,48093,posterior,4,A_32_P232601
3915,23321,posterior,4,SDK1
3916,856,posterior,4,DUSP6
3917,37195,posterior,4,CC2D2A
3918,24457,posterior,4,TMEM173
3919,1399,posterior,4,GABRA4
3920,20716,posterior,4,EPSTI1
3921,4547,posterior,4,PLA2G5
3922,28262,posterior,4,OR51G2
3923,10608,posterior,4,KLF12
3924,24438,posterior,4,CYP27C1
3925,48041,posterior,4,A_24_P265383
3926,55969,posterior,4,A_32_P78488
3927,34108,posterior,4,C2orf86
3928,21712,posterior,4,NANP
3929,52294,posterior,4,A_32_P17525
3930,51239,posterior,4,A_32_P168812
3931,50851,posterior,4,A_24_P476215
3932,30662,posterior,4,ASS1
3933,3507,posterior,4,MSX2
3934,24235,posterior,4,OR8D2
3935,33794,posterior,4,PTPN20B
3936,31196,posterior,4,ENO3
3937,43385,posterior,4,ZNFX1-AS1
3938,54232,posterior,4,A_24_P469141
3939,26114,posterior,4,TUBA3D
3940,34323,posterior,4,CPPED1
3941,21861,posterior,4,FAM43A
3942,25677,posterior,4,AC084125.1
3943,51788,posterior,4,A_24_P723735
3944,6141,posterior,4,SRD5A2
3945,4327,posterior,4,PDE3B
3946,4586,posterior,4,PLOD1
3947,54837,posterior,4,A_23_P81564
3948,33370,posterior,4,COL28A1
3949,21003,posterior,4,OTOP2
3950,21277,anterior,4,FAM55B
3951,21594,anterior,4,MUM1L1
3952,5719,anterior,4,SDC4
3953,35846,anterior,4,MAGEC2
3954,19280,anterior,4,AP003115.1
3955,38850,anterior,4,LOC100130054
3956,19218,anterior,4,FIBCD1
3957,12705,anterior,4,FHOD1
3958,39790,anterior,4,PCDH17
3959,42572,anterior,4,KRTAP4-3
3960,36877,anterior,4,KIRREL3
3961,33807,anterior,4,GRM6
3962,56530,anterior,4,EPOR
3963,37976,anterior,4,ISLR2
3964,33563,anterior,4,TPTE2P3
3965,48777,anterior,4,AC093283.3
3966,46647,anterior,4,MAOA
3967,55636,anterior,4,LRRC67
3968,10450,anterior,4,ADAMTS5
3969,3277,anterior,4,MAOA
3970,14408,anterior,4,WNT4
3971,16092,anterior,4,IGDCC4
3972,34394,anterior,4,GRIA4
3973,58641,anterior,4,A_24_P667583
3974,11508,anterior,4,SEC14L2
3975,8028,anterior,4,PDLIM4
3976,42015,anterior,4,PCDH17
3977,16082,anterior,4,SEMA4G
3978,46984,anterior,4,ARID3A
3979,29749,anterior,4,CD74
3980,41807,anterior,4,DACH2
3981,22757,anterior,4,FAM19A4
3982,6255,anterior,4,STXBP3
3983,48838,anterior,4,ZNF451
3984,3269,anterior,4,MAOA
3985,16691,anterior,4,TNS3
3986,43867,anterior,4,AC010087.3
3987,46646,anterior,4,MAOA
3988,48315,anterior,4,A_24_P920922
3989,11927,anterior,4,RGS22
3990,52256,anterior,4,A_24_P16678
3991,42105,anterior,4,ZNF516
3992,28789,anterior,4,ZAP70
3993,10224,anterior,4,LYVE1
3994,23435,anterior,4,FAM24B
3995,19992,anterior,4,IGSF21
3996,1286,anterior,4,FABP5
3997,18455,anterior,4,TMEM47
3998,28744,anterior,4,ENAH
3999,31155,anterior,4,SYN2
4000,41572,posterior,4,AC024940.3
4001,56236,posterior,4,A_24_P337810
4002,47460,posterior,4,A_23_P435944
4003,15845,posterior,4,SMYD2
4004,27361,posterior,4,SPRR2G
4005,11301,posterior,4,COTL1
4006,40076,posterior,4,PRH2
4007,18021,posterior,4,AGMAT
4008,31351,posterior,4,SNTG1
4009,28496,posterior,4,TGM2
4010,58146,posterior,4,A_24_P525144
4011,47983,posterior,4,A_24_P937842
4012,49492,posterior,4,A_24_P903049
4013,52008,posterior,4,A_23_P211762
4014,35216,posterior,4,SYNPO2
4015,53502,posterior,4,A_24_P652510
4016,44721,posterior,4,ALDH1A3
4017,44236,posterior,4,BCAT1
4018,54399,posterior,4,A_32_P13936
4019,9976,posterior,4,TXNIP
4020,35782,posterior,4,LOC100009676
4021,25063,posterior,4,ZNF470
4022,15660,posterior,4,EIF5A2
4023,43259,posterior,4,LOC653097
4024,55342,posterior,4,A_32_P72822
4025,24258,posterior,4,CD163L1
4026,43766,posterior,4,ULK2
4027,47647,posterior,4,A_24_P945375
4028,44281,posterior,4,PLA2G2C
4029,22111,posterior,4,CBLN2
4030,43512,posterior,4,C6orf124
4031,4545,posterior,4,PLA2G1B
4032,56367,posterior,4,A_32_P130577
4033,9322,posterior,4,FAM38A
4034,47420,posterior,4,A_24_P734764
4035,47722,posterior,4,A_32_P19724
4036,50286,posterior,4,A_24_P677734
4037,41687,posterior,4,SLC29A1
4038,23852,posterior,4,TMEM211
4039,14695,posterior,4,CENPQ
4040,38441,posterior,4,BBC3
4041,46985,posterior,4,DRP2
4042,57545,posterior,4,A_32_P233784
4043,2204,posterior,4,HIST1H2AE
4044,48043,posterior,4,PRDX3
4045,44442,posterior,4,ALDH1A3
4046,4084,posterior,4,GPR143
4047,30669,posterior,4,CFH
4048,39145,posterior,4,LOC100288147
4049,12531,posterior,4,TP53TG5
4050,38696,anterior,4,LOC100288618
4051,48020,anterior,4,A_24_P627874
4052,8268,anterior,4,GALR2
4053,39947,anterior,4,BEND3
4054,2948,anterior,4,LAMA5
4055,49310,anterior,4,A_23_P33207
4056,46643,anterior,4,MAOA
4057,6776,anterior,4,TFR2
4058,17654,anterior,4,DOCK5
4059,46681,anterior,4,MAOA
4060,29909,anterior,4,CPNE7
4061,29358,anterior,4,BAZ1A
4062,44606,anterior,4,ALB
4063,23290,anterior,4,C6orf89
4064,4010,anterior,4,NPY1R
4065,52157,anterior,4,A_32_P1055
4066,5998,anterior,4,SMPD2
4067,36117,anterior,4,EDNRB
4068,1844,anterior,4,GNAI2
4069,1792,anterior,4,FUT4
4070,41570,anterior,4,RP11-537P22.1
4071,30923,anterior,4,DLK2
4072,16372,anterior,4,IKZF4
4073,53928,anterior,4,A_24_P910718
4074,45577,anterior,4,HTR4
4075,18331,anterior,4,PLEKHF2
4076,5997,anterior,4,SMPD2
4077,40871,anterior,4,FRMD4B
4078,25036,anterior,4,C9orf43
4079,16201,anterior,4,ARHGAP22
4080,47109,anterior,4,A_23_P258504
4081,1785,anterior,4,FUCA2
4082,13547,anterior,4,HPCAL4
4083,4014,anterior,4,NPY1R
4084,48692,anterior,4,A_24_P922084
4085,36815,anterior,4,A_24_P618401
4086,28962,anterior,4,BCL2
4087,4856,anterior,4,PRKX
4088,18322,anterior,4,ARHGAP10
4089,2566,anterior,4,HLA-DQA1
4090,22356,anterior,4,E2F7
4091,17940,anterior,4,C10orf68
4092,36500,anterior,4,AC008429.1
4093,14088,anterior,4,PARP14
4094,44626,anterior,4,JAG1
4095,26509,anterior,4,MAGED4B
4096,1536,anterior,4,GABRA5
4097,43876,anterior,4,CYP4F11
4098,5595,anterior,4,S100P
4099,21964,anterior,4,CWF19L2
4100,26697,posterior,4,H2AFB1
4101,20921,posterior,4,ZNF684
4102,52698,posterior,4,A_32_P171253
4103,28250,posterior,4,DUSP6
4104,30290,posterior,4,SEMA5B
4105,27734,posterior,4,POU6F1
4106,47880,posterior,4,A_24_P635551
4107,12871,posterior,4,PDZRN4
4108,33551,posterior,4,NEAT1
4109,36352,posterior,4,SPNS1
4110,8,posterior,4,MPPED2
4111,23627,posterior,4,CADM2
4112,18057,posterior,4,KHDC1
4113,46776,posterior,4,HK2
4114,8540,posterior,4,BAG2
4115,48927,posterior,4,A_32_P197585
4116,14326,posterior,4,GPR84
4117,23452,posterior,4,NLRC3
4118,48739,posterior,4,DENND1B
4119,52914,posterior,4,A_24_P126741
4120,18383,posterior,4,C14orf45
4121,54626,posterior,4,CUST_3818_PI416261804
4122,27492,posterior,4,PFN2
4123,14831,posterior,4,GIMAP4
4124,54912,posterior,4,LOC284804
4125,39623,posterior,4,MIAT
4126,17346,posterior,4,SLC24A3
4127,28650,posterior,4,FGF5
4128,14449,posterior,4,TAF7L
4129,55941,posterior,4,CUST_3731_PI416261804
4130,20777,posterior,4,DCD
4131,41114,posterior,4,CUST_7392_PI416261804
4132,31741,posterior,4,RBMS1
4133,47128,posterior,4,A_23_P60758
4134,9789,posterior,4,FBXW10
4135,33322,posterior,4,OLIG2
4136,19052,posterior,4,KCNK15
4137,4438,posterior,4,PEX14
4138,33588,posterior,4,AC140481.7
4139,23798,posterior,4,C11orf82
4140,37767,posterior,4,LOC100132738
4141,4565,posterior,4,PLCG2
4142,27314,posterior,4,SPG7
4143,55124,posterior,4,HS3ST3B1
4144,37890,posterior,4,OPRM1
4145,23964,posterior,4,OR2L13
4146,52896,posterior,4,A_32_P162646
4147,18580,posterior,4,SPATA9
4148,47552,posterior,4,A_32_P307211
4149,54282,posterior,4,A_24_P715434
4150,4875,anterior,4,PROP1
4151,41238,anterior,4,GLRA2
4152,50761,anterior,4,A_24_P620951
4153,4021,anterior,4,NPY2R
4154,54995,anterior,4,LOC728716
4155,33597,anterior,4,GPR6
4156,20200,anterior,4,SLC46A1
4157,21156,anterior,4,IL31RA
4158,43796,anterior,4,DND1P1
4159,50617,anterior,4,A_23_P409663
4160,32743,anterior,4,SERPINB8
4161,18144,anterior,4,ADAMTS10
4162,20845,anterior,4,ANKRD22
4163,16588,anterior,4,USP28
4164,38329,anterior,4,FGGY
4165,44480,anterior,4,ACCN1
4166,27367,anterior,4,ZNF274
4167,21877,anterior,4,RTP1
4168,3275,anterior,4,MAOA
4169,25229,anterior,4,C13orf36
4170,47759,anterior,4,A_23_P76298
4171,44481,anterior,4,ACCN1
4172,8420,anterior,4,P4HA2
4173,40942,anterior,4,PTCHD2
4174,52695,anterior,4,A_24_P589736
4175,51894,anterior,4,A_32_P191285
4176,22495,anterior,4,DEDD2
4177,4831,anterior,4,PHEX
4178,786,anterior,4,DHCR7
4179,845,anterior,4,ECM2
4180,3522,anterior,4,MT1X
4181,44629,anterior,4,JAG1
4182,52658,anterior,4,CADPS
4183,48443,anterior,4,A_32_P186382
4184,4402,anterior,4,PDYN
4185,6216,anterior,4,STAT4
4186,55056,anterior,4,A_24_P393181
4187,25368,anterior,4,C1orf187
4188,9292,anterior,4,FAM65B
4189,41177,anterior,4,LAMA4
4190,13504,anterior,4,CSAD
4191,18239,anterior,4,CHST9
4192,51470,anterior,4,A_24_P50733
4193,2117,anterior,4,GP9
4194,2390,anterior,4,HSD11B2
4195,4203,anterior,4,OXTR
4196,45576,anterior,4,HTR4
4197,16735,anterior,4,OTUB2
4198,24686,anterior,4,PYDC1
4199,25046,anterior,4,C17orf82
4200,45390,posterior,4,SGOL2
4201,46180,posterior,4,APLF
4202,57961,posterior,4,A_23_P72330
4203,36653,posterior,4,KIR3DL1
4204,16546,posterior,4,PDZD4
4205,47120,posterior,4,A_24_P913598
4206,847,posterior,4,DUSP1
4207,29461,posterior,4,LTBP1
4208,18574,posterior,4,PRSS27
4209,27439,posterior,4,TNFRSF6B
4210,7570,posterior,4,GPR65
4211,22377,posterior,4,RDH12
4212,31226,posterior,4,OR1J1
4213,14270,posterior,4,C9orf167
4214,41077,posterior,4,SEC14L1
4215,34458,posterior,4,SYT6
4216,45759,posterior,4,PDPN
4217,23367,posterior,4,ADAMTS19
4218,23952,posterior,4,VSTM1
4219,40487,posterior,4,PELI3
4220,25675,posterior,4,AC110760.2
4221,50382,posterior,4,A_24_P359671
4222,5238,posterior,4,RASGRF2
4223,41590,posterior,4,CUST_3221_PI416261804
4224,53212,posterior,4,A_23_P24507
4225,12392,posterior,4,MTBP
4226,56340,posterior,4,A_23_P201901
4227,20768,posterior,4,RPUSD1
4228,30828,posterior,4,DLX4
4229,51957,posterior,4,A_24_P784846
4230,6855,posterior,4,VTN
4231,52894,posterior,4,A_24_P653354
4232,25907,posterior,4,GOLGA6C
4233,6530,posterior,4,TRH
4234,44566,posterior,4,ADCY7
4235,42927,posterior,4,EPB42
4236,30582,posterior,4,PTP4A3
4237,40510,posterior,4,ARHGEF18
4238,17202,posterior,4,NUDT18
4239,50550,posterior,4,A_23_P63644
4240,19945,posterior,4,MYLK3
4241,18377,posterior,4,YSK4
4242,58042,posterior,4,A_24_P255763
4243,31480,posterior,4,OR14J1
4244,17357,posterior,4,REXO1
4245,49694,posterior,4,A_24_P747443
4246,50211,posterior,4,A_23_P22254
4247,57752,posterior,4,HCP5B
4248,3711,posterior,4,MYH11
4249,20345,posterior,4,LRRC16B
4250,22298,anterior,4,PNLDC1
4251,48536,anterior,4,A_24_P913847
4252,33880,anterior,4,FLJ32154
4253,14853,anterior,4,C20orf46
4254,35374,anterior,4,AC004863.6
4255,58435,anterior,4,A_32_P235289
4256,34649,anterior,4,NDE1
4257,40527,anterior,4,CAPN8
4258,45587,anterior,4,HTR4
4259,28610,anterior,4,GCK
4260,20887,anterior,4,C1orf172
4261,3778,anterior,4,NDUFB3
4262,39588,anterior,4,MYO1B
4263,50108,anterior,4,A_24_P349539
4264,23759,anterior,4,RTKN2
4265,47009,anterior,4,DPYD
4266,48478,anterior,4,A_32_P191551
4267,52121,anterior,4,A_23_P124534
4268,24700,anterior,4,MDGA1
4269,39787,anterior,4,CMKLR1
4270,34023,anterior,4,IQCJ
4271,54846,anterior,4,A_32_P940187
4272,50056,anterior,4,A_24_P275723
4273,29451,anterior,4,THEMIS
4274,28291,anterior,4,LASS2
4275,22718,anterior,4,ITPRIPL1
4276,31878,anterior,4,TREX1
4277,1002,anterior,4,CTSL2
4278,10049,anterior,4,DLL3
4279,14045,anterior,4,NCKIPSD
4280,7055,anterior,4,TNFSF4
4281,29138,anterior,4,NEDD9
4282,53906,anterior,4,A_24_P653054
4283,19901,anterior,4,SLFN11
4284,36589,anterior,4,C19orf76
4285,40566,anterior,4,HMGXB4
4286,31245,anterior,4,WSCD1
4287,54903,anterior,4,SLC1A7
4288,44357,anterior,4,AHR
4289,2692,anterior,4,ITGB7
4290,51154,anterior,4,A_24_P263983
4291,14586,anterior,4,TMEM45A
4292,35586,anterior,4,HRH2
4293,4759,anterior,4,PRKCQ
4294,24640,anterior,4,DSCR10
4295,4840,anterior,4,PHKG1
4296,13562,anterior,4,RHCG
4297,35412,anterior,4,PRKG1
4298,45098,anterior,4,TRPC4
4299,49322,anterior,4,A_23_P86461
4300,17022,posterior,4,NECAB1
4301,58054,posterior,4,A_24_P298099
4302,56976,posterior,4,A_24_P418536
4303,29108,posterior,4,TMEM46
4304,37793,posterior,4,SETP10
4305,49245,posterior,4,CUST_4464_PI416261804
4306,16303,posterior,4,FKSG2
4307,38251,posterior,4,LOC392352
4308,58023,posterior,4,A_24_P196024
4309,47211,posterior,4,ME1
4310,22599,posterior,4,XIRP1
4311,55862,posterior,4,A_24_P541482
4312,35596,posterior,4,HNRNPCL1
4313,43305,posterior,4,FKBP5
4314,57295,posterior,4,A_24_P84482
4315,40427,posterior,4,ZNF962P
4316,49726,posterior,4,A_24_P33429
4317,48501,posterior,4,CBWD6
4318,25230,posterior,4,C13orf36
4319,55308,posterior,4,ATP5F1
4320,58386,posterior,4,A_24_P938169
4321,52210,posterior,4,A_24_P915443
4322,17155,posterior,4,AP000926.2
4323,45844,posterior,4,NAP1L1
4324,58144,posterior,4,A_24_P524562
4325,57723,posterior,4,A_23_P137825
4326,23867,posterior,4,COL24A1
4327,56959,posterior,4,A_24_P685729
4328,17206,posterior,4,THSD4
4329,55922,posterior,4,A_24_P49687
4330,9984,posterior,4,RGS14
4331,56883,posterior,4,A_24_P50157
4332,57016,posterior,4,A_24_P144666
4333,10442,posterior,4,ESM1
4334,39220,posterior,4,SET
4335,29969,posterior,4,TRIM6
4336,57018,posterior,4,A_24_P161914
4337,50116,posterior,4,A_24_P263826
4338,4863,posterior,4,PRLR
4339,26361,posterior,4,NACAP1
4340,21756,posterior,4,TDRD9
4341,51078,posterior,4,A_24_P58759
4342,53473,posterior,4,A_24_P272735
4343,55711,posterior,4,A_24_P50381
4344,55652,posterior,4,SUSD4
4345,35652,posterior,4,A_24_P315474
4346,23866,posterior,4,COL24A1
4347,12553,posterior,4,BHLHE22
4348,17156,posterior,4,AP000926.2
4349,31894,posterior,4,CADPS2
4350,41420,anterior,4,ADCYAP1
4351,15869,anterior,4,SLC17A6
4352,15879,anterior,4,SLC17A6
4353,15876,anterior,4,SLC17A6
4354,18654,anterior,4,KREMEN2
4355,49899,anterior,4,A_32_P15466
4356,15863,anterior,4,SLC17A6
4357,54822,anterior,4,A_32_P92188
4358,22848,anterior,4,GALNTL5
4359,34675,anterior,4,ADCYAP1
4360,47259,anterior,4,A_24_P919311
4361,36978,anterior,4,GRM8
4362,15852,anterior,4,SLC17A6
4363,15860,anterior,4,SLC17A6
4364,15864,anterior,4,SLC17A6
4365,12124,anterior,4,EHF
4366,10479,anterior,4,PTPRT
4367,15862,anterior,4,SLC17A6
4368,2902,anterior,4,KRT14
4369,3233,anterior,4,VWA5A
4370,239,anterior,4,CD52
4371,38314,anterior,4,KIAA0748
4372,21055,anterior,4,TSHZ2
4373,10480,anterior,4,PTPRT
4374,15855,anterior,4,SLC17A6
4375,46826,anterior,4,GRIK3
4376,28915,anterior,4,SLC24A4
4377,32687,anterior,4,APLNR
4378,50746,anterior,4,A_32_P221000
4379,4345,anterior,4,NPY
4380,3710,anterior,4,MYH11
4381,29460,anterior,4,CYP26A1
4382,33857,anterior,4,DMKN
4383,18772,anterior,4,ACTL8
4384,478,anterior,4,COX7A1
4385,23888,anterior,4,TMEM196
4386,2078,anterior,4,GRIK3
4387,28210,anterior,4,CUX2
4388,7882,anterior,4,SEMA5A
4389,15972,anterior,4,C21orf62
4390,54361,anterior,4,A_32_P16323
4391,46828,anterior,4,GRIK3
4392,56052,anterior,4,A_24_P38316
4393,45657,anterior,4,NTNG1
4394,36477,anterior,4,MFRP
4395,4346,anterior,4,NPY
4396,12105,anterior,4,KCTD9P2
4397,34403,anterior,4,NTNG1
4398,53778,anterior,4,A_32_P795813
4399,53955,anterior,4,A_24_P64442
4400,42546,posterior,4,GLRX
4401,54760,posterior,4,RBBP6
4402,31831,posterior,4,FAM13A
4403,6471,posterior,4,TMSB4X
4404,58676,posterior,4,A_32_P146884
4405,44901,posterior,4,NKX3-2
4406,55020,posterior,4,A_24_P785894
4407,38014,posterior,4,GLRX
4408,34712,posterior,4,PABPC1L2B
4409,41086,posterior,4,DMRT2
4410,36268,posterior,4,KIT
4411,54049,posterior,4,A_23_P386030
4412,11898,posterior,4,ZBTB20
4413,27688,posterior,4,CNR1
4414,10533,posterior,4,GALNT5
4415,55667,posterior,4,A_24_P374513
4416,27287,posterior,4,SLC22A7
4417,36943,posterior,4,ANKRD20A7P
4418,50789,posterior,4,A_24_P922953
4419,16804,posterior,4,PRRG4
4420,52155,posterior,4,A_24_P102151
4421,36813,posterior,4,LOC100287081
4422,27756,posterior,4,SNTG2
4423,49989,posterior,4,A_24_P911872
4424,57996,posterior,4,A_24_P135830
4425,4768,posterior,4,MAPK4
4426,8795,posterior,4,HS3ST4
4427,13572,posterior,4,RAB6B
4428,24302,posterior,4,ZDHHC22
4429,41757,posterior,4,TRPC3
4430,30684,posterior,4,TSPAN18
4431,52556,posterior,4,A_23_P167408
4432,30485,posterior,4,EPHA8
4433,28009,posterior,4,HGF
4434,34510,posterior,4,ITPK1
4435,10192,posterior,4,NMU
4436,54677,posterior,4,A_23_P206526
4437,31758,posterior,4,CNTFR
4438,44791,posterior,4,ASCL1
4439,39235,posterior,4,LOC100292909
4440,27758,posterior,4,SNTG2
4441,51375,posterior,4,A_32_P188620
4442,57381,posterior,4,A_24_P476386
4443,45376,posterior,4,LRRC38
4444,52808,posterior,4,A_32_P217543
4445,46784,posterior,4,HBG2
4446,57257,posterior,4,A_32_P83570
4447,30391,posterior,4,C5orf56
4448,1162,posterior,4,ESRRB
4449,4023,posterior,4,NPY2R
4450,46812,anterior,4,CXCL2
4451,50716,anterior,4,A_32_P8234
4452,2977,anterior,4,LCT
4453,48018,anterior,4,A_24_P627874
4454,42703,anterior,4,ACVR1C
4455,47606,anterior,4,A_24_P632835
4456,21331,anterior,4,AC013553.1
4457,53465,anterior,4,A_32_P175881
4458,51738,anterior,4,A_23_P108922
4459,17398,anterior,4,BACH2
4460,27550,anterior,4,MYPOP
4461,31763,anterior,4,CT45A1
4462,6636,anterior,4,UMPS
4463,17604,anterior,4,C20orf39
4464,1546,anterior,4,GATA6
4465,3877,anterior,4,MIP
4466,37477,anterior,4,LOC730183
4467,16658,anterior,4,TMPRSS3
4468,50262,anterior,4,A_24_P136619
4469,12157,anterior,4,SRPK3
4470,3256,anterior,4,LRP2
4471,46991,anterior,4,DSCAM
4472,23544,anterior,4,RSPH10B
4473,14793,anterior,4,TMEM100
4474,3152,anterior,4,INSM1
4475,32837,anterior,4,HAGHL
4476,51490,anterior,4,A_32_P201292
4477,31010,anterior,4,EGFLAM
4478,2548,anterior,4,HLA-DMB
4479,45986,anterior,4,HTR2A
4480,37471,anterior,4,FAM171A2
4481,28442,anterior,4,OR4D6
4482,41053,anterior,4,AC112641.2
4483,52842,anterior,4,A_32_P116391
4484,54367,anterior,4,A_32_P178017
4485,41439,anterior,4,FAM160A1
4486,2734,anterior,4,JUP
4487,1408,anterior,4,EGR3
4488,27232,anterior,4,USH1C
4489,31333,anterior,4,BCR
4490,22467,anterior,4,FMR1NB
4491,8623,anterior,4,TMSB10
4492,35683,anterior,4,GHRLOS
4493,28788,anterior,4,ZAP70
4494,5709,anterior,4,CXCL11
4495,23131,anterior,4,TSNARE1
4496,39244,anterior,4,ZNF469
4497,2978,anterior,4,LCT
4498,31651,anterior,4,OASL
4499,51100,anterior,4,A_32_P59792
4500,7456,posterior,4,ZNF232
4501,37977,posterior,4,LOC441268
4502,26410,posterior,4,GNAS
4503,17991,posterior,4,CLMN
4504,55192,posterior,4,A_23_P20328
4505,48539,posterior,4,A_24_P927134
4506,18134,posterior,4,PPP1R14C
4507,49537,posterior,4,A_24_P298143
4508,21688,posterior,4,ADAMTS14
4509,49997,posterior,4,A_24_P204860
4510,45859,posterior,4,NARG2
4511,54682,posterior,4,A_24_P253588
4512,4754,posterior,4,PKN2
4513,26975,posterior,4,IL32
4514,37219,posterior,4,LOC84989
4515,20374,posterior,4,LENG8
4516,49602,posterior,4,NLN
4517,18295,posterior,4,ARMC7
4518,29001,posterior,4,C1orf189
4519,41828,posterior,4,NUDT7
4520,55300,posterior,4,A_32_P109181
4521,58489,posterior,4,CUST_3326_PI416261804
4522,16922,posterior,4,NEUROD6
4523,26723,posterior,4,PTBP1
4524,1052,posterior,4,EDN2
4525,43701,posterior,4,FAM115C
4526,51752,posterior,4,A_24_P530977
4527,52481,posterior,4,A_24_P487399
4528,39167,posterior,4,LINC00520
4529,26564,posterior,4,ANK1
4530,10823,posterior,4,CD93
4531,32405,posterior,4,LOC653602
4532,6755,posterior,4,TFAP2C
4533,49478,posterior,4,A_32_P159254
4534,53079,posterior,4,A_24_P46927
4535,11601,posterior,4,EML2
4536,22652,posterior,4,C20orf196
4537,19714,posterior,4,KDM2B
4538,1586,posterior,4,MSTN
4539,58425,posterior,4,A_32_P197156
4540,23515,posterior,4,CTA-351J1.1
4541,48504,posterior,4,A_32_P106584
4542,53525,posterior,4,A_24_P924890
4543,53312,posterior,4,LOC284825
4544,42682,posterior,4,PLAC8
4545,49541,posterior,4,A_24_P234871
4546,43295,posterior,4,LOC100130700
4547,29681,posterior,4,OR10V1
4548,2333,posterior,4,HOXC11
4549,10116,posterior,4,MTHFD2
4550,43117,anterior,4,CIRBP-AS1
4551,53846,anterior,4,A_32_P203408
4552,24112,anterior,4,KRTAP11-1
4553,52125,anterior,4,A_32_P125917
4554,56132,anterior,4,A_24_P655888
4555,33927,anterior,4,CCDC158
4556,39172,anterior,4,ATXN3L
4557,55520,anterior,4,A_24_P572303
4558,36174,anterior,4,TTC22
4559,20717,anterior,4,EPSTI1
4560,6975,anterior,4,ST7
4561,12126,anterior,4,GBGT1
4562,37541,anterior,4,LILRB4
4563,19656,anterior,4,NTNG2
4564,4302,anterior,4,PCSK1
4565,55036,anterior,4,A_24_P932083
4566,16210,anterior,4,LHX9
4567,58337,anterior,4,A_24_P920463
4568,42565,anterior,4,ANKRD30BP2
4569,8383,anterior,4,CACNA1G
4570,34989,anterior,4,CUST_647_PI417507815
4571,51622,anterior,4,NAIF1
4572,57173,anterior,4,A_23_P354547
4573,58067,anterior,4,A_24_P333052
4574,3067,anterior,4,IL7
4575,34481,anterior,4,HPSE
4576,17061,anterior,4,TMEM185B
4577,44068,anterior,4,TSPO
4578,24933,anterior,4,KRTAP10-4
4579,19650,anterior,4,KIRREL3
4580,42365,anterior,4,SSPO
4581,31271,anterior,4,NMB
4582,3047,anterior,4,IL2RA
4583,3098,anterior,4,IL12RB2
4584,44516,anterior,4,ABCA1
4585,13224,anterior,4,GMIP
4586,11584,anterior,4,AMACR
4587,35396,anterior,4,TMPRSS4
4588,961,anterior,4,CST6
4589,21224,anterior,4,TRIM40
4590,31749,anterior,4,KLRK1
4591,55074,anterior,4,A_24_P748738
4592,24861,anterior,4,SLC6A18
4593,48582,anterior,4,LOC340085
4594,37512,anterior,4,CXCL16
4595,54686,anterior,4,A_24_P517355
4596,28389,anterior,4,FAM148B
4597,45314,anterior,4,HLA-L
4598,49091,anterior,4,A_23_P121914
4599,57627,anterior,4,A_24_P118813
4600,51167,posterior,4,A_24_P639665
4601,17255,posterior,4,SPEF2
4602,19934,posterior,4,ZNF804A
4603,52609,posterior,4,A_24_P802562
4604,9314,posterior,4,RAPGEF5
4605,50551,posterior,4,A_23_P63644
4606,4685,posterior,4,PPP3R2
4607,38799,posterior,4,LOC643438
4608,25617,posterior,4,TRIM23
4609,38479,posterior,4,TBC1D3
4610,55381,posterior,4,CCDC90A
4611,56867,posterior,4,A_24_P280897
4612,50445,posterior,4,A_24_P598999
4613,18831,posterior,4,ISCA1
4614,35686,posterior,4,A_23_P350059
4615,39124,posterior,4,FLYWCH2
4616,54877,posterior,4,DNAJC9
4617,39022,posterior,4,AGAP11
