Mixture,Exc_L2_LAMP5_LTK,Exc_L5-6_FEZF2_ABO,Exc_L3-5_RORB_ESR1,Exc_L4-5_RORB_FOLH1B,Inh_L4-5_PVALB_MEPE,Oligo_L1-6_OPALIN,Exc_L5-6_RORB_TTC12,Exc_L3-5_RORB_FILIP1L,Astro_L1-6_FGFR3_SLC14A1,Inh_L5-6_PVALB_LGR5,Inh_L4-6_SST_B3GAT2,no_class,Exc_L5-6_SLC17A7_IL15,Inh_L1-3_SST_CALB1,Exc_L4-6_RORB_SEMA3E,Exc_L2-3_LINC00507_FREM3,Inh_L1-4_LAMP5_LCP2,Inh_L4-6_PVALB_SULF1,Inh_L1-2_VIP_LBH,Exc_L5-6_THEMIS_FGF10,Inh_L1-3_VIP_ADAMTSL1,Inh_L1-3_VIP_CHRM2,Exc_L5-6_THEMIS_C1QL3,Inh_L1-2_SST_BAGE2,Inh_L5-6_SST_KLHDC8A,Inh_L2-4_PVALB_WFDC2,Inh_L1_SST_NMBR,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L3-6_VIP_HS3ST3A1,Inh_L2-4_SST_FRZB,Exc_L4-5_RORB_DAPK2,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L3-5_SST_ADGRG6,Inh_L2-5_VIP_SERPINF1,Exc_L4-6_RORB_C1R,Exc_L3-4_RORB_CARM1P1,Inh_L1_SST_CHRNA4,Inh_L2-4_VIP_SPAG17,Exc_L3-5_RORB_COL22A1,Inh_L2-5_VIP_TYR,Inh_L4-5_SST_STK32A,Micro_L1-3_TYROBP,Exc_L6_FEZF2_OR2T8,Inh_L1-2_PAX6_CDH12,OPC_L1-6_PDGFRA,Inh_L2-6_LAMP5_CA1,Inh_L1-3_PAX6_SYT6,Exc_L3-5_RORB_TWIST2,Inh_L1-3_VIP_CCDC184,Astro_L1-2_FGFR3_GFAP,Exc_L5-6_THEMIS_CRABP1,Inh_L5-6_SST_NPM1P10,Inh_L1-2_LAMP5_DBP,Inh_L5-6_SST_MIR548F2,Inh_L4-6_SST_GXYLT2,Endo_L2-6_NOSTRIN,Exc_L6_FEZF2_SCUBE1,Inh_L2-5_PVALB_SCUBE3,Exc_L2-4_LINC00507_GLP2R,Exc_L4-6_FEZF2_IL26,Inh_L2-6_VIP_QPCT,Inh_L3-6_SST_HPGD,Inh_L2-4_VIP_CBLN1,Inh_L1-2_GAD1_MC4R,Inh_L3-6_SST_NPY,Inh_L1-2_VIP_PCDH20,Inh_L1-4_VIP_CHRNA6,Exc_L5-6_THEMIS_DCSTAMP,Inh_L1-4_VIP_OPRM1,Exc_L4-5_FEZF2_SCN4B,Inh_L5-6_GAD1_GLP1R,Inh_L5-6_SST_TH,Inh_L2-3_VIP_CASC6,Inh_L1-3_VIP_GGH,Inh_L1-2_VIP_TSPAN12,Inh_L1-4_VIP_PENK,P-value,Correlation,RMSE
10021_889,0.0142313344133909,0.032510485737638,0,0.0427049775167921,0.0103244243451753,0,0,0,0.00733741297191578,0.00575105367117916,0,0.063052655878193,0.0138740624905819,0.00748474206348521,0,0.20222223510928,0.00952113747479178,0.0125235375405938,0.0105478276111317,0.0350245430127873,0.000857975426901965,0.0149600818594638,0.08092614445548,0,0.00193601011213477,0,0,0.0184580733321773,0.017997700211445,0.00599618535145242,0.00497251103340088,0.00682413660078088,0,0.000778710903227779,0.0392108045496091,0.00354677379045186,0,0.0174621107856535,0.0237299457222904,0.00914796896127518,0,0,0.0249001588246649,0.0146954125358776,0.00174125556026015,0.00518033282297047,0.00901994554121176,0,0.0139524818303623,0,0,0.0174747298420634,0.0141644821584181,0,0.00320891670810022,0,0.0081078128744098,0,0,0.0217884675129235,0.00968528463836003,0.0310409934658499,0.0139388559314617,0,0.0149491188521918,0,0,0,0,0.0421335245030494,0.0050683946070236,0.00157747227766136,0,0.00786650924382333,0.0211871783005651,0.00440310903607028,0,0.846718048620966,0.73372606703009
12876_124,0.0564857424928151,0.0410108927598929,0,0.0491481841094044,0,0,0.00353746670239444,0,0,0.00184408761780547,0,0.136360275086538,0.0236443971976014,0.00482903835310252,0,0.178829872685955,0,0.00149117277170859,0.00464673531370178,0.00297858177013206,0.00384962909461086,0.00628959990050999,0.0674868073994098,0.0133748265475747,0.00623799375391177,0,0,0.0356673104958495,0.0135336099041054,0,0,0.0106446799804405,0.00571698118123331,0.0162749751563831,0.0552571337140507,0.0051736580407588,0,0.0168591283612004,0.017641681696558,0.0204279973504136,0,0,0.0135496235357971,0.00084900967416899,0,0.00515284323793298,0,0.00710832279301093,0.0214631417714271,0,0.000694797690909967,0.0161792810781369,0.0138643969003475,0.0170685241457465,0.00513502959120259,0,0.000294255417172148,0.000166676258390316,0,0.0274335030228407,0,0.0238909142770094,0.00404623031094471,0,0.000254396266370279,0,0,0,0,0,0.013066737874317,0.00470030145969345,0.00220313087341567,0,0.0194995168920459,0.00413690749105721,0,0.702419569479015,0.800938211924731
12876_125,0,0.0340887137126084,0,0.00789188403666438,0.0129093897307795,0,0,0,0,0,0,0.100632881957922,0.0115263967890479,0.00956066701604862,0,0.143829923546135,0.0153294476748281,0.0153354984711762,0.00799403828504098,0.0106412221936268,0,0.0120860781352974,0.121939398662827,0,0.00696185434955725,0.00771150920514756,0,0.0254328642089046,0.0121217415619665,0.00991992473136706,0,0.0046905939349592,0.00605138389444339,0.0127275686748639,0.0501871841451423,0.0302015189216994,0,0.0181334168723146,0.0207946099878609,0.0113468823835676,0,0.00623074226037673,0.0223828951655934,0.0114006153273423,0.00435695690627621,0,0.00147660350723266,0,0.0153628734640492,0.0022030066650847,0.0097680132664546,0.0147020503077048,0.00877157358195592,0,0,0.000704730261526333,0.00293453172208523,0,0,0.0316062208331945,0.000230979081107893,0.0418988531539595,0.0156247013061456,0,0.02054472172291,0,0,0,0,0.00694892053856503,0.00721443714450797,0.00122281083844054,0.0202517745987398,0,0.0264461959304472,0.0076691993325034,0,0.69515523260562,0.801031275286943
12876_126,0,0.0354933050282806,0,0.0752084930346687,0.00204640248582145,0,0,0,0,0.00260154090550796,0,0.0973443965069116,0.0251573950191085,0.00681872815239943,0,0.216667392805257,0.0116191740706426,0.00880788596351,0.0100495046543626,0.0313011540336283,0,0.00624679643316169,0.057201742692223,0.0076495815031974,0,0,0,0.0225918546451625,0.0108815060679416,0,0.00594547210910667,0.0105164551501748,0.00528160624304314,0.0114625634251064,0.0441217480884774,0.0135300814185885,0,0.0174843957710719,0.0166456058321103,0.0160073899866878,0,0,0.0208549829657332,0,0,0,0.00971681280155395,0,0.0178702585909224,0,0,0.0166478031348687,0.0153231904361867,0,0,0,0.00604678356986669,0,0,0.0100106514116598,0.0100623031015461,0.0313940577379843,0.00381367471317364,0,0.00293319186558025,0,0,0,0,0.0511196660405624,0.00847966062591788,0,0.00426546671779752,0.00497469907105746,0.0131866821960497,0.00461794299338747,0,0.790918632057809,0.763415636072824
12876_135,0.0718033009858595,0.0314768545217685,0,0.0532286376222074,0,0,0,0,0,0,0,0.134155827297946,0.019499794140286,0.00679941983601233,0,0.15603451117072,0,0.00104395667409164,0.00476373120591585,0.0198232562598454,0.0107512999328234,0.00682841701041314,0.0967491090972205,0.0189541314841175,0,0,0,0.0166774797856015,0.0206084881404503,0.0064129192983149,0,0.0121405343144819,0,0.0142880535379115,0.048801951205241,0,0,0.0153546072767452,0.00740880675371438,0.00795266927141749,0,0,0.0191109320770113,0,0,0.00893242159609366,0,0,0.0248430706412549,0,0,0.024127969109139,0.0138580741156238,0.016915953548714,0.0105022065632545,0,0,0.000339933235370558,0,0.0208014169197104,0,0.0198598218344969,0.0135266373966688,0,0.00091998359480035,0,0,0,0,0.00307839451662178,0.00907433017504601,0.00403450025951749,0,0,0.0227140559265503,0.00580254166702058,0,0.723181519602534,0.790324791431469
12876_136,0,0.0581322387431329,0,0.0413083178918643,0,0,0.0147090615868354,0,0,0,0,0.0962680696969749,0.012996574851748,0.00397478158777181,0,0.170333048478018,0.0240727088081099,0.013900088892984,0.00829744676584024,0.016680539060597,0.00137635426540991,0.0168429509209407,0.086675991283083,0,0.000310673084916417,0,0,0.024381247415732,0.00886944038570095,0.0129814834900708,0.00152785033592423,0.0146871035584236,0.00695837059520695,0.00981452378611903,0.0344131329006243,0.0205744755789214,0,0.0144682684633687,0.00981387091331229,0.0172249893158067,0,0.00198217666971384,0.0263837207874193,0.0165975710735314,0,0,0.0135985876577167,0,0.0137730451140718,0,0.0151386122173824,0.0210305858284475,0.00851591749138121,0,0,0,0.0039622085402461,0.000843257507832931,0,0.0168268343391957,0.00806456446477402,0.0287959338227213,0.00488532346063839,0,0.0010815215581417,0,0,0.0013253602797585,0,0.0310671936330994,0.00840913341150197,0.00153394929802394,0.0130591833237342,0,0.0158677401481225,0.00566397671510777,0,0.724618161800811,0.786251607605406
12876_137,0,0.029644071116681,0,0.0577384257953861,0.0277452222585183,0,0,0,0.00491782980456669,0,0,0.0750324250252146,0.016240952242685,0.00257110710671463,0,0.197706256526501,0.00934336732455074,0.014185485909658,0.00672073849694571,0.0241607956086748,0,0,0.0949005995474475,0.00752736668988458,0,0,0,0.0265711005899767,0.0136675497305605,0.0049898805864548,0.000873775894211292,0.00860725148467763,0.00113062572337269,0.0057440200228003,0.02924227316471,0.0128256143089769,0,0.014895866750889,0.0257531387371878,0.0167721832999986,0,0.00236030516852003,0.0230910112857025,0.0152227172108725,0.00569621587816788,0.0106189105062139,0.00427497493063195,0,0.0183679734719135,0,0,0.0217655484566322,0.0126098278971147,0,0,0.000322434402382968,0.0060057726114927,0,0.00169801865448858,0.00409988234270944,0.0132520506425642,0.0394108025098817,0.0159105906839432,0,0.00486012980314475,0,0,0.00918865319010677,0,0.0329096974835517,0.0078686961138231,0,0.00128693154017702,0.00760933881182828,0.00714721416564714,0.00491437849124499,0,0.830098417002266,0.744247264851698
12876_181,0,0.0422256438986671,0,0.0139878677973454,0.00451294727710051,0,0.00211303929759047,0,0,0,0,0.0968272789128834,0.00351256772581701,0,0,0.136622991897916,0.0183294870982665,0.00618207770378004,0.0217302715923386,0.0251645800099977,0,0.0119364974745415,0.123473255302026,0,0.011495027923253,0,0,0.0234803025426099,0.0108768190365036,0.0219581487636292,0.0180803828201146,0.0152835263034699,0.0117247093921502,0.00658462868709325,0.0471501542923864,0.0253754269439935,0.000925028669736986,0.0168416868281167,0.0159730057411308,0.0137871212857592,0,0.00263761057188747,0.0329386275160883,0.0198459624108868,0,0,0.00795008031011126,0,0.0132391347974739,0,0.0030386406040818,0.0137500986611629,0.00607978838202608,0.0038072997950002,0,0,0.00365068204287764,0,0,0.0292843682369142,0.00431816336227063,0.0341475068288582,0.00577778343068926,0,0.00147234227815459,0,0,0,0,0.0215785666577388,0.00798933486391992,0,0.0213149599595134,0,0.017409574485943,0.0036149995861844,0,0.798420220655731,0.752119265333552
12876_182,0,0.0478321134696761,0,0.0609076934366238,0.0105064908814414,0,0.00682856523624226,0,0,0,0,0.0776559140407231,0.0138324904927174,0.000852659404358394,0,0.140208489669648,0.0136761812948083,0.00508096780756236,0.00598153475096619,0.0276447568381712,0,0.0113768410535998,0.127804073549935,0.0013932681300256,0.0036325632952516,0,0,0.0293757605643317,0.00437320209552164,0.0127715449385455,0,0.0128481977153061,0.00566064240522502,0.00911188500208057,0.0377009355725233,0.0346786396060329,0,0.0127985423786487,0.0120818681497454,0.0173954221616577,0.00291793247832649,0.000114231459897146,0.0249860687859046,0.0107971178418251,0,0.00436416464573279,0.021901448347585,0,0.0153966029427791,0,0.0127834950928999,0.0186783645801886,0.00541627889304555,0,0.0037907804102052,0,0.00288405007812526,0.00138750037376883,0,0.0204195093379708,0.00828883013868097,0.0229569658778254,0.009364357271734,0,0.00017603267829006,0,0,0,0,0.0292546513519202,0.00974207153638586,0.0036562839616344,0.0103583072998102,0,0.0116543555263301,0.00469935514776524,0,0.774741351966699,0.765962636347436
12876_183,0,0.0398029483965677,0,0,0.0152749015590695,0.000289336740097895,0.0184901715363277,0.00197455840690129,0,0.00154043366315402,0,0.0780891141154439,0.012934785600159,0.00421493806093003,0,0.136228790790418,0.000517926113387819,0.00499538752874546,0.00171949443955964,0.0179729348848131,0,0.00679716779500612,0.0913292982941567,0,0.00326772573148096,0,0,0.01833120844159,0.00831862340911056,0,0.0172474156615691,0.0170023116404148,0.00647422530849046,0.0149749763441719,0.0465989423349328,0.0289548107286097,0.00069031108557311,0.0157260998428431,0.0231517973920168,0.0090286254004045,0.00283917661093705,0,0.0255305285062574,0,0,0.0198359379720578,0.00131662308475513,0.00471551026409735,0.0184438135498244,0,0.0109252115144251,0.0131672683637059,0.00687372100367042,0.00980343546956495,0.00347581588061063,0,0.0139779793727528,0.00186010090609228,0,0.0629353059207062,0.0128403194845359,0.0266824252648871,0.00785978780893559,0,0.00174555381647617,0.00654088330772073,0,0,0.00273382150901739,0.0706482696500939,0.0064547633627686,0.00562776070972892,0,0,0.0176815955958422,0.00354512982459066,0,0.853048947727163,0.73642172297158
12876_184,0.00439129594623875,0.0183826686226408,0,0.0692740024855788,0.02414172501994,0,0,0,0.00593147982789247,0.00167906009183912,0,0.0649320896747481,0.0126396177614299,0,0,0.182298586918148,0.00589910121501542,0.0105147369037408,0.00911967986483956,0.0193849213292134,0.000495005664386307,0.00502940562505139,0.136003879566033,0,0.00800817241128238,0,0,0.0212893393924965,0.0204787277830825,0.0163278453338201,0,0.0159122893983313,0,0.00280392508888268,0.0279978669439256,0.00985794332417822,0,0.0141990698169769,0.0192063811481119,0.0117132988497698,0,0.0031612832627717,0.0204000462689286,0.00272998052054672,0.00381810845773847,0.0115980498260487,0.00657662276184438,0,0.019443623236261,0,0.00187051063993439,0.0196442819793244,0.0103205361689165,0,0.00119774849415054,0,0.00517130945188989,0.000648774808843024,0,0.0213184722163117,0.0112660760815027,0.0334497170646426,0.00749001309801262,0,0.00630770907515712,0,0,0.00212308285994921,0,0.0366114532832028,0.0088549423899623,0.00188145031009034,0,0.00114370307738239,0.0173502800833269,0.00771010857566762,0,0.830981221137377,0.744831321555002
12876_185,0.0152764115448408,0.0266000452139936,0,0.0670938747530299,0.0117684837092274,0,0,0,0.00441440822194596,7.73739029023231e-05,0,0.0565136607590353,0.0181625648811845,0,0,0.187261343202281,0.00843333635426615,0.0151609910110832,0.00291170767998299,0.0123346641367802,0,0.00675354020132633,0.0793205672909034,0.00566651613664222,0,0,0,0.016565551087827,0.0166636683079969,0.0109297723247619,0,0.0139509505024388,0,0.00495125597246162,0.0193380375823606,0.0270766361044789,0,0.0147606524320299,0.0251285034248902,0.00433856698102296,0,0.0041473072623621,0.0270187799859557,0.00418579493475768,0.00472699827494533,0.0167552347982494,0.00466808731404572,0,0.0175062899264009,0,0.000318812209639948,0.0245479339451936,0.0086446866487583,0,0,0.000815934370646375,0.00391512772400883,0,0,0.018615881715392,0.0129236607137384,0.0486320156389563,0.0160016486840562,0,0.0268404302714319,0.00159824889939133,0,0.00110893771892313,0,0.0459224551079379,0.00592922152010933,0.00107438266735454,0.00339712308134201,0.00650524795696794,0.0156435796482719,0.00710309526146947,0,0.85970298552835,0.73047654503169
12876_186,0,0.0584116120939174,0,0.0629322415811828,0.0115062335338954,0,0.00520094076069596,0,0.000212486887190233,0.00773716093554284,0.00246579694881274,0.0711429682483398,0.016721450368879,0.00109719232671322,0,0.10510938387434,0.0075773296211623,0.0157236170014438,0.00931472685990478,0.0126253519106072,0,0,0.0779511532685035,0.00958182797367091,0,0,0,0.0289537414139164,0.0122648953561865,0.00510362895166392,0.000133058906746715,0.00966088641472798,0,0.0114126125696806,0.0429926466777684,0.00957172894146274,0.00265332916586669,0.0102718348466785,0.0158092747074138,0.016196472230995,0,0,0.0341512641319703,0.00204119999735672,0.000337303680149058,0.0105656053832538,0.00748824055666337,0,0.0200672679010554,0,0.020084417197953,0.0319157830911629,0.00501678315684744,0,0.00546125748723229,0,0.0190743859057375,0.00624723270211578,0,0.0529615912673479,0.0103551084858419,0.0403825463392611,0.00886670883675658,0,0.00981625989766895,0,0,0,0,0.0502386961621115,0.00620442328802654,0.00304343347056451,0,0.00135102963501258,0.00957586812957461,0.00441800891842714,0,0.788660362032695,0.764620711869808
12876_194,0,0.0214634212000627,0,0,0.00880748993765761,0,0.00845177460122224,0,0,0,0,0.0968916361741694,0.0114389863968118,0,0,0.12879185309134,0.0201541220208466,0.00385405740809826,0,0.0117827667215784,0,0.0258918933775744,0.199496062646836,0,0.00546574305595249,0,0,0.0297370045296029,0.0129421163242841,0.0125644345297128,0.00952665467027749,0.00664144198878477,0.0105849397808805,0.0116172975698497,0.0465064050451042,0.0260564191824942,0.00238508617086457,0.0209459901503929,0.0213251437720333,0.00261686360670019,0,0.00276723878301535,0.0246830413784013,0.0147394651193811,0,0,0.00844258873117685,0,0.0112026125854086,0,0.00575453073184079,0.0164630820880315,0.0116833310205138,0.00561644157798712,0,0,0.0028847112936036,0,0,0.0300781756399474,0.00492635516888007,0.0293409804749442,0.0104622518110189,0,0.00234640716253841,0,0,0,0,0.000184802278444805,0.0108154719194864,0.00277867223459733,0.00588679885169338,0,0.0352588893082796,0.00774454788767793,0,0.810807240466311,0.743852127034812
12876_195,0.0212264703980997,0.0453129606241208,0,0.0493993737890721,0.014080678233553,0.000700284373015594,0.0127956510381705,0,0,0.00710888566430148,0.00306965643604756,0.0570208146477099,0.00868928495302807,0,0,0.0919545636364264,0.000667860791986036,0.0161741072169069,0.00646683511946221,0.00379263710777203,0,0.00716281849082089,0.129294614137706,0,0,0,0,0.0118698747754126,0.00360399884065303,0.0101264421227641,0.00663056524879899,0.0116452159011234,0.00793430878532924,0.0111541346423369,0.030528591534037,0.0325207328540789,0.00119984083697102,0.0127726596193681,0.0220115490505043,0.00962291621991566,0,0.000346094478459322,0.0269778885360576,0.0024112329864879,0.00156597398362271,0.0217181095230352,0,0,0.0143861604241193,0,0.00954327547914219,0.0177129769554186,0.0063545432627695,0.000743099574573938,0.00538613341469354,0,0.0176073427516357,0,0,0.0553758170190338,0.0131971796828211,0.0341653725614056,0.00881998174209353,0,0.00362099902209667,0.00311304515436765,0,0,0.00303429942138901,0.0664381681026576,0.00950488061574176,0.00189058901591525,0,0.00306457017697265,0.021854867692557,0.00462907133344063,0,0.864561370060958,0.731094392499447
14380_67,0.00286389616485233,0.0213642133793488,0,0.0058699308219563,0,0,0.00541629662569072,0,0.00448354550283556,0,0,0.115237573235742,0.00558068562563454,0.00224741190420863,0,0.125388133065021,0.0150493918131242,0.0142785561978524,0,0.0233452638670434,0.0030333846005313,0.0117365429623598,0.146620899745273,0,0.0157389703522132,0,0,0.0142190100418029,0.0073365073032373,0.0132763268544156,0,0.00610041612215821,0,0.01553372909628,0.0335959094861318,0.045176326544106,0,0.0225161134136865,0.0272565651607914,0.00309836865462408,0,0.0040303740475735,0.0231750930931422,0.0119947221344075,0.00792412409612728,0.000151849328505938,0.00501240699909039,0,0.00926871628111537,0.00158751020209751,0,0.0344841836897726,0.00537518762049633,0.000666440903469514,0.00108829682852102,0.00135929917594643,0,0,0,0.0323837132316995,0.00969211658425337,0.0397680512639803,0.00941652344956404,0,0.0352907015325635,0,0,0,0,0.00313032334390315,0.0121906387486473,0.00147074973919149,0.00579274502898735,0,0.0265786691115687,0.0118035950244551,0,0.84746357714209,0.729568455149749
14380_68,0,0.0485019437968593,0.0110157986521142,0.0709515685872315,0.00471087704042286,0,0.00145979877609211,0,0.000517997427018366,0,0,0.0898414019690678,0.014928819246984,0.0102120770161504,0,0.150652447320649,0.00828416774808168,0.0069363301460102,0.0149260430617331,0.0382826292389489,0.00189888599163394,0.016384669303433,0.0879921892323302,0,0.000449412398146891,0,0,0.00841316681098564,0.00961968558499289,0.012677292533565,0,0.0127461601653194,0,0.00659022051531335,0.0368776576402977,0.0100894653318803,0,0.0160239402010304,0.0221359335675964,0.0175422100776083,0,0.00147221791834253,0.0208837384453988,0.0103953557900222,0,0,0.0117964450334666,0,0.0113897999750558,0,0.0239402823538932,0.0174946492226926,0.0107133916879868,0.00538014172980619,0,0,0.00928308942293084,0.00518117287498434,0,0.0218238363130147,0.00816062430207969,0.0376595695160249,0.010807620270405,0,0.00354596495484112,0,0,0,0,0.0313814122522175,0.00391280588015414,0,0.00587827317133227,0,0.013537821207703,0.00469899829615073,0,0.809841148907287,0.751879449373631
14380_70,0,0.0251604291027155,0,0.0037736837880492,0.000314568409289843,0,0.00276846461045966,0,0,0,0.00328987604163295,0.116235901236496,0.00791426553793534,0.00392459909438972,0,0.141696917519636,0.0155748004474965,0.0161493514967806,0,0.015925002626669,0.00512372199034159,0.0185549257279299,0.119172448209874,0,0.0195103497374319,0,0,0.00921661164343793,0.00980723121705419,0.0135564911532435,0,0.00481834924909166,0,0.0158786918739265,0.0258723312158669,0.0257416767571048,0,0.0198773436900544,0.0254169744881335,0.00428912026003638,0,0.00342777832136261,0.0195150572671835,0.024618971793586,0.00829928233478865,0.003806563628438,0.00295560280565517,0,0.00740187755049397,0.00566151760719137,0.00934648831402298,0.0340584753412775,0.00653909650607077,0.00868709941470045,0,0.00216805897428669,0,0,0,0.0253337165527699,0.00713864791435159,0.0383611642736894,0.0150978130169449,0,0.0344914471389568,0,0,0,0,0.0108190654847597,0.0088016204398601,0,0.0144278743792324,0,0.03048524011175,0.00899341370354971,0,0.834455503583219,0.729733355674258
14380_94,0,0.0174230186475209,0,0.0536700070569784,0.00170821225830642,0,0.0100310315055423,0,0.0015272135520948,0,0.0027128778690797,0.0867782964612588,0.00648297625213418,0.00453140366745892,0,0.159013028610981,0.00958150377102716,0.0111814121210215,0.0093334489670868,0.0285956614534104,0.0011925762973178,0.0075101035557741,0.0976682368451967,0,0.0113947565336114,0,0,0.0243142846738539,0.0161265466438743,0.0170595384994091,0,0.010914370790982,0,0.0122182809827266,0.0346022596756819,0.030582939249817,0,0.0169321440188521,0.0220607330760062,0.00926555017614631,0,0,0.0226684218008633,0.0117943072558634,0.000163685789112352,0,0.00924730328777429,0,0.0182577661669699,0,0.0155369202547843,0.032432273320799,0.00531037128644269,0,0,0,0.00661722395219668,0,0,0.0269941889279107,0.00306505835049578,0.0449529631034266,0.0122819385123589,0,0.0237253117461241,0,0,0,0,0.000351628375091575,0.00693297843452579,0.00416231564097499,0.0114635776438159,0,0.0210904375415425,0.00853891539577586,0,0.826236133514422,0.741601973064761
14380_95,0.0461345833311288,0.0303499410841955,0,0.0439436645408794,0.00187546802466057,0,0,0,0,0.00202527563635553,0,0.12655702653654,0.0286612196695688,0.000556579107421786,0,0.217160978426265,0,0.00662110116512601,0.00580209592883647,0.0167086599049519,0.00988253249670013,0.0194189034513793,0.0777876597712531,0.00711737192756772,0.0109355086382199,0,0,0,0.0187668004373256,0,0.00228576802579962,0.00786795704255935,0,0.0167718596587589,0.0658237466422998,0,0.002207788258774,0.0191996419813151,0.0123082837916563,0.0168104229845355,0,0,0.020575823001153,0.000705691575926977,0,0.00401217950482478,0,0,0.0138844669469619,0,0,0.0218820844717737,0.00975015563606441,0.0124038921956519,0.00326045230213507,0,0.00807013286425482,0.00270535231438716,0,0.0229976942479366,0.00133399137484061,0.0249404577857592,0.00708870055030752,0,0,0,0,0,0,0.00266589605959134,0.00708836936345092,0.00605099912911956,0,0,0.0137637128319745,0.00323910937981179,0,0.718680926730156,0.794126470648328
14380_97,0.00402914209377046,0.0146619174042971,0,0.0178161642423524,0.00904305106443897,0,0.000158230144919795,0,0.00118338994725297,0,0.00133134637895921,0.0866322900887931,0.00933912533051374,0.000813215861737094,0,0.131695006120291,0.0189048757348545,0.00677122502567519,0.00338864694507098,0.0496579096597919,0,0.0239336925137019,0.171192646483099,0,0.0161399046728008,0,0,0.0267055265823648,0.0211044922853561,0.016477040205847,0.000630612557841382,0.00920133176436029,0.000619033362078523,0.00407328053088247,0.0446328761890069,0.0194781033769388,0.0026024088763922,0.0235162682819392,0.0150876000154474,0,0,0,0.0333344735337132,0.0209167099948207,0,0,0.00424266867956289,0,0.0112243547030422,0,0,0.0235085326407541,0.00877841340136888,0.00277278008429572,0,0,0.00368337356294784,0.00246857866448855,0,0.0230682495591827,0.00300495599936211,0.0318858898080648,0.00957581633014558,0,0.00367749740150687,0,0,0,0,0.00805768803395371,0.00765318411751486,0.00425016535711554,0.00381608875450273,0,0.0392972579857549,0.00396296764712742,0,0.808139829029933,0.743833243787325
14380_194,0,0.035535075348326,0,0.0808620581972772,0.016411497523498,0,0.0105142994790577,0,0.00087618654950355,0,0,0.0642261150631808,0.00717993579820186,0.0042774011799867,0,0.159817381468637,0.00892066483909322,0.0102346026107905,0.0133314638499328,0.0445817575904669,0,0.0167389210889952,0.107368722042554,0,0.00251280222547305,0,0,0.0196541619719089,0.0155643110166122,0.0110348063912569,0.00382320277647008,0.0153588998676959,0,0.00614755181302161,0.0230100673085909,0.000675881684967421,0,0.0139058591016286,0.0216681277705874,0.0188529528109785,0,0.000468615597064362,0.0228952317499477,0.0107529773535986,0,2.10258763646509e-05,0.0146060956397114,0,0.0128364215351255,0,0.0123881697089245,0.0219070018865794,0.0087192121576558,0,0.0005797908053159,0,0.0113731639559371,0.00291593764717829,0,0.0204172690702437,0.010344353975366,0.0342416491260204,0.00801348010896822,0,0.00376259899317835,0,0,0,0,0.0286538450819472,0.0079443842480069,0.00445373938061821,0.00904798434754642,0,0.0175430706397042,0.00302927374630378,0,0.80104229839774,0.75279195651533
14380_195,0,0.0289016116335324,0,0.0862453002555561,0.0134324027001973,0,0.0122611021718764,0,0,0,0,0.0697460164713194,0.0127410432026565,0.00223947588100506,0,0.149496776940989,0.0187569313256172,0.00714012768538435,0.0125766089743104,0.0326156054756037,0,0.0154239177442979,0.0927249122094529,0,0,0,0,0.0208491003203271,0.0147594365304803,0.0106903677886443,0,0.0143867699494787,0.0050461081851385,0.00912592019285299,0.0449976967475959,0.0274140827061264,0,0.0121801900875428,0.009989233443245,0.018193003133845,0,0.00061256103935986,0.0261137998866137,0.0124676852331145,0,0,0.0176673544042188,0,0.00960065471404127,0,0.00708705108307722,0.0229729323415569,0.0118966292204441,0,0,0,0.00474857386113141,0.00144244148271525,0,0.0138836056650407,0.00583560658621024,0.0390603101271798,0.0124327954709339,0,0.00145128365415762,0.000843702302510003,0,0.00207674689513675,0,0.0353588233519984,0.00254135944761691,0.00196960022533426,0.0110953624267634,0,0.0150585661980066,0.00184881262576296,0,0.793606622191651,0.755442464825791
14380_199,0,0.0163387022313872,0,0.0785538892396889,0.0176901509893262,0,0,0,0.00489639750258615,0.00232044943760889,0,0.0647293919002647,0.0141368032933147,0,0,0.184023951138336,0.0162057729021114,0.000608367104105081,0.00954698731439074,0.0359391950268351,0.00540247271090126,0.00914409765857531,0.116200373356896,0,0,0,0,0.0251760367139426,0.0214424594725213,0.0140768035762672,0,0.0153777700424661,0.000301880632365114,0.0031361444518582,0.0244621711908349,0.0218560054161572,0,0.0166566610585013,0.0247004545766329,0.0125067375159851,0,0.00359437104230349,0.023984432269916,0.00846362016261434,0.00270504512904706,0.0051834455493403,0.012317384296158,0,0.0156803201841404,0,0,0.0256411426154411,0.00705441281461895,0.00196462304320185,0.00177650581051161,0.000523721641698267,0.00305938065875515,0,0,0.00661535380724528,0.00890198174842317,0.0323388839346179,0.00770826184214567,0,0.00378853770154697,0,0,0.00129312417884197,0,0.0410640862576909,0.00865320362683252,0.00126819961063994,0,0.0027593691879656,0.0121971860892885,0.00603328034315558,0,0.800766193718253,0.75635941341355
